研报名称,机构名称,发布时间,行业,研报地址
医药行业周报：2026年持续BD+高质量临床结果，板块调整下或酝酿较大机会,华源证券,2026-05-31 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmgE8Ilf+1t5uJzYlgn8qn1Q=
医药生物行业周报：第二轮冠脉支架接续启动，国产厂商表现突出,开源证券,2026-05-31 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=frN1yznI/PSjLneQCR7qmrPisyOElsB3iun5iquXGUw=
医药生物行业双周报：冠脉支架国采开标,东莞证券,2026-05-25 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1HZsdO6Kxtee/SL1QIfz6pc=
医药生物行业跟踪周报：2026ASCO中国创新药成果满满，重点推荐康方生物、科伦博泰生物等,东吴证券,2026-05-25 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yAxnM+X7+cNkaz6/iJZO1PE82YIFexGfhKe/RiU06O4=
医药行业周报：ASCO数据进入密集披露期，重视中国创新质量,华源证券,2026-05-24 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=190xdmTYsHjMb0DC+/627OyzkNUjHTYHsbhFRB2KzQM=
医药行业：2025年&2026Q1总结-创新药及产业链表现亮眼，内需资产整体承压,华源证券,2026-05-22 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GH0mz9OFfdD8HJyjS8PWdBRdjJbIBGRhq0lWSih5A2k=
医药生物行业周报：新版药品管理法实施条例施行，市场独占期与数据保护制度落地,上海证券,2026-05-20 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ghB/U6yU9Yq8Vt9aUyx3xJqzKW6XTAsk5xRgBo24cJs=
医药生物行业跟踪周报：BCL2i新一代分子进入兑现期，建议关注百济神州、亚盛医药、诺诚健华等,东吴证券,2026-05-18 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tI3AI4wMjmLQAmSmXTMCq4qim6W5VihAP0N9xwHK5cU=
医药行业周报：创新药产业政策端再加利好，国内市场预期持续向好,华源证券,2026-05-17 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XgmbWxKOL5RjfL09nBjxd6G/p8Oy/t75P1v4TT2Yx28=
医药健康行业研究：头部企业重磅BD频出，关注创新药板块估值修复,国金证券,2026-05-17 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XgmbWxKOL5RjfL09nBjxd99/xjqxmGeQUq9CGdZCWeA=
中药Ⅱ行业跟踪报告：中药：业绩承压，估值偏低,万联证券,2026-05-13 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9MNDn3vcPp94slUc5pLn7ws=
医药行业周报：MASLD/MASH赛道行业景气度持续上行，建议关注福瑞医科、众生药业,华源证券,2026-05-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XAM9YcCVxAJdkwQFrA2Jh4k9ryVCp24YBAj8kzJ9dBg=
医药生物行业跟踪周报：CXO/科研服务景气度高，建议关注药明康德、奥浦迈等,东吴证券,2026-05-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XAM9YcCVxAJdkwQFrA2Jh9evtxfZ2wdTKpbaLjAk93g=
2026Q1持仓分析：公募基金医药持仓环比回升，医药与非药主动基金均加仓医疗研发外包,西南证券,2026-05-08 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vzxb5dV9nZa96IsXVdMsLpF7vYkcITdmgGC5+dWUQEk=
医药生物行业周报（26年第19周）：T1DM非胰岛素疗法梳理,国信证券,2026-05-07 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Wq+NxWAWJ26bvphenTnhbCFGhHM1cnlkqQcNZxWzt9w=
中药&药店25年年报及26年一季报总结：拐点渐至，静待改善,国金证券,2026-05-06 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfcw+ZthfP8osoSlk8Z5b0gN8=
医药行业周报：模式动物景气度较高，重点关注百奥赛图、药康生物,华源证券,2026-05-05 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc11pWSr4ydEFCqNPi/jtHG0=
医药生物行业周报：2026Q1医药业绩超预期标的梳理,开源证券,2026-05-05 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc6HoMwbl1DZ22NNOvUIHJYs=
医药生物行业报告：零售药店行业进一步分化，看好26年行业集中度加速提升,中邮证券,2026-04-28 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=en3lKDpHApx5MExDYCEDEaSn6uakUA5c8gU+RvLnRZA=
医药生物行业周报（26年第18周）：26Q1公募基金医药持仓分析,国信证券,2026-04-27 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6HaL6YPxBwoaqimy9OZo7Qo=
医药生物行业双周报：第六批耗材国采即将执行,东莞证券,2026-04-27 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6ARAN/x5wCBYkOagT3tm2fY=
医药生物行业跟踪周报：中国创新药再次闪耀2026ASCO，LBA数量创历史新高，关注康方生物、科伦博泰等,东吴证券,2026-04-27 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6Egiw+/iEfYlBnqkUfjWn3Y=
医药行业周报：AACR凸显中国创新质量，ASCO值得更多期待,华源证券,2026-04-26 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HOMdg2q4xafXz13pJxyBRP1+JuHNslFqYsoN5Yi8xsE=
医药生物行业周报（26年第17周）：海内外医疗器械厂商第93届CMEF展会更新,国信证券,2026-04-22 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJh3TdHww3bkeqCmW7sf9//4=
医药生物行业周报：Revolution泛RAS分子胶2LPDACIII期研究阳性，礼来Foundayo T2D关键III期研究证实心血管获益,中邮证券,2026-04-20 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii79Qygf3MAP0edu0F/cfN5bo=
医药生物行业跟踪周报：AACR 2026：中国创新药由单点突破迈向平台化输出，关注君实生物、乐普生物等,东吴证券,2026-04-19 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T697H5051yhWHRKl1eUGt/Zc=
医药生物行业周报：定价端支持真创新，继续推荐创新药及其产业链,开源证券,2026-04-19 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T6y5uS5BfnjLi5ID9zGG9utk=
医药生物行业快评报告：健全药品价格形成机制，支持高水平创新药,万联证券,2026-04-19 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T62g1E7EP33OnwT6gzYB5pos=
医药生物行业2026年春季投资策略：“跟随”到“引领”，花开终有时,上海证券,2026-04-17 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hVZN+/0rd1itMAX5IcfSUDVU1HIyBIaat3uNqYJEE2g=
医药生物行业周报（26年第16周）：AACR会议召开在即，建议关注具备创新资产的公司,国信证券,2026-04-16 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fMzmk+2oClhN0YqA7sAGfKoj2uovyB31h6IHnMFt5Ow=
医药生物行业周报：CXO订单指引乐观，行业景气度持续升温,中邮证券,2026-04-14 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EzU8XTqoRN+AnFT9tIpYV64RBPvzgX5RwaZGNyPr6fI=
医药生物行业周报：MNC重金入局，DAC赛道静待国内突破,开源证券,2026-04-13 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v1S/Os+kfH27TXCBcPHE9HA=
医药生物行业跟踪周报：消化系统肿瘤治疗新方向—靶向Muc17的三抗TCE，关注三生制药、泽璟制药,东吴证券,2026-04-12 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvul+XULE7vNJ7m7v3heYJoWA=
医药生物行业双周报：创新药产业链表现靓眼,东莞证券,2026-04-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBiJeg4/LrojgGBoz5zlEhls=
医药生物行业周报（26年第15周）：社保第六险“长护险”将向全国推行,国信证券,2026-04-08 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nN1iN6tG18UYFKPyTLB7oxOj/hKCHppmBlDcFNTcorY=
医药生物行业周报：Orforglipron获FDA批准上市，关注相关CDMO投资机会,中邮证券,2026-04-07 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpbaAdmZXfw5ZbLDBYcKz8tw=
医药健康行业研究：学术会议密集，看好新药板块投资机会,国金证券,2026-04-06 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DyggNwQh8nNN2gyPa8utCMon4=
医药生物行业跟踪周报：CXO龙头业绩超预期兑现，建议关注药明康德、凯莱英等,东吴证券,2026-04-06 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DygtAcKq5f9koEI1ClbNrCEFE=
医药生物行业报告：原料药拉开涨价序幕，维生素抗生素值得关注,中邮证券,2026-04-02 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvoYkqGXF2CNcJUjsTWCOIjA=
医药生物行业周报：多重共振催化，创新药产业链迎价值兑现期,上海证券,2026-04-02 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvh9U1rtS/EgpmS2G8E0LNRk=
2026年决明子类保健食品品牌推荐：“明”鉴时光，养澈双眸,头豹研究院,2026-03-30 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91j08lDGZCUlm8MWsxcJlri8=
医药生物行业跟踪周报：TCE或将下一个BD风口，建议关注泽璟制药-U、康诺亚、德琪医药等,东吴证券,2026-03-29 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5cxaW66u/rXq8COGGL7mDCY=
医药生物行业周报（25年第13周）：炎症靶点在心血管领域进展梳理,国信证券,2026-03-26 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VIzhccfvkV1D8ZQW4Vd9MMq/0Udz8Z7l7xn1YF3QFrc=
医药行业跟踪报告：GSK首创小核酸新药拟纳入优先审评，有望实现乙肝功能性治愈,爱建证券,2026-03-23 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPWATRKnp3gRboDLco74JDl8=
医药生物行业跟踪周报：BD放量及再融资，创新药龙头现金流充裕,东吴证券,2026-03-22 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sCCCruEGNuZ6Q3m7hzViQnD1X9v4QeCyiDi+u0b86wo=
医药生物行业周报：国产侵入式脑机接口获批上市，实现全球首发,上海证券,2026-03-18 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=s7nmvLweMqllj8ucx4/dSfuoa3mY9i0PSIc1LfG7lcg=
医药生物行业周报（26年第12周）：美股医疗器械公司2025年业绩及经营情况汇总,国信证券,2026-03-17 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VySRf8+uhyQOE+8deC9oY0s4=
医药生物行业跟踪周报：“十五五”聚焦脑机接口、首款产品获批，关注：微创脑科学、翔宇医疗、爱朋医疗等,东吴证券,2026-03-15 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0bEx9AshvhCIv8gKyB9KWQo=
医药生物行业周报：维生素启动进入涨价通道，后续或有较大上涨空间,中邮证券,2026-03-14 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g2v8yLg+TH+RwhDZqYXeKzOwqDV/AlvueuNOURAa7Ao=
医药生物行业双周报：关注创新药产业链,东莞证券,2026-03-13 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=D2GXqoCoz3tMVb8T97L3amseT1eOPi8xRjVCc640DeI=
医药生物行业周报（26年第11周）：政府工作报告明确将生物医药打造为新兴支柱产业,国信证券,2026-03-12 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=duOKd2B+lgzBov5ATCbG/3vw8Zwd9mgwTWV7IDrau/k=
医药生物行业周报：罗伐昔替尼达成高额独家授权协议，创新药BD交易持续活跃,上海证券,2026-03-11 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nZOWanw4QLvo1GCI4YOLQNQF5KBVMmjR/lsIROsmrgQ=
医药生物行业周报-聚焦两会：打造生物医药等新兴支柱产业，健全医疗保障体系，推动商保和创新发展,中邮证券,2026-03-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSM5MrJJQI8fA/S/EbTzeiUKk=
医药生物行业跟踪周报：两会将创新药列为新兴支柱产业，26年BD出海再提速,东吴证券,2026-03-08 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zplPou2FUNKcyDNXb0W00QOux3NBrVueU50Cb2+JxQs=
医药生物行业周报：手术机器人行业或出台收费标准，龙头公司有望迎加速发展,中邮证券,2026-03-02 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFLy1Ej3z48sbZ0vVilA/Dllg=
医药生物行业周报：GSK联手中国新锐，siRNA赛道布局再下一城,开源证券,2026-03-01 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8i8k756OKMtArLgmB92aQ4OnmkNn/R43iBCBUTc9CXE=
医药生物行业跟踪周报：2026版基药目录调整在即，利好拟纳入目录的中药标的,东吴证券,2026-03-01 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8i8k756OKMtArLgmB92aQ00zF6UoCTgojzUwl8S7uhs=
医药生物行业周报：产业链体系持续完善、板块业绩回暖在望，关注中药高质量发展,上海证券,2026-02-27 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xdx/v9guJG5gqLJuC2xNfaIDGklQikXkWFaxFH04yME=
医药生物行业跟踪周报：FDA创新药审评政策再松绑，利好创新药板块,东吴证券,2026-02-23 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IAQ+ujcSJSoK2pmVUiNZAoxl7ZqC4hBNvg2KxasCQyg=
医药行业专题报告：25Q4持仓调整筑底，2026年医药板块有望迎来修复性机会,国信证券,2026-02-14 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeSd/tMH8SFrF248uq35YywawOhpOw8YVWMqQQOFcME=
医药生物行业周报（26年第5周）：Roche口服BTK抑制剂PPMS三期临床数据公布,国信证券,2026-02-12 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sAZcy8K1Ey2DA1uc2IQCXOpPeNBGn4DoUFfuf+6uPTo=
医药生物行业周报（2月第1周）：初代IO走出BD新路,世纪证券,2026-02-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaLSEWsxVK/aQ9CrDkn9f7q8=
医药生物行业双周报2026年第3期总第152期：替尔泊肽问鼎新药王，关注平台化创新与产业链升级,长城国瑞证券,2026-02-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaD5VZB9Wsf7jo4CssUyJnzw=
医药生物行业周报：重磅合作+销售高增，小核酸赛道价值进一步凸显,东海证券,2026-02-10 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaL5J0696332FZn7GVl3GvK4=
医药行业周报：分子胶：撬动“不可成药”靶点的创新药新范式,华源证券,2026-02-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa+dCpAd3ou+qWzQEfwDlHNY=
医药行业周报：持续关注低位创新药、脑机接口、AI医疗,西南证券,2026-02-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa4TXlj5yKRLHuLF5krzhKKU=
医药生物行业跟踪周报：分子胶海外风起，国内管线蓄势破局,东吴证券,2026-02-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa60ArF9zc7vBw+UJo6atUPM=
医药行业跟踪报告：信达生物与礼来合作再度升级，打造全球创新生态体系,爱建证券,2026-02-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa6x1w8N3QWNYd9g7SHOVeLo=
医药生物行业报告：政策加快中药工业结构优化和转型升级，支持中药工业龙头企业发展,中邮证券,2026-02-09 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsaw+Tra50pam4etKnGu+Mc9s=
医药生物行业周报：加速出海叠加商业化兑现，创新药行业持续向上,开源证券,2026-02-08 00:00:00.000,中药Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwPC8C9z/6nzRxFDUr6Dk4BQ=
