研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
2026全屋智能系统行业简析报告,上海嘉世营销咨询,2026-05-19 00:00:00.000,家居用品,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fS81ufKxtfKLbNGXxwnqo3V0bF7z6fb8amMbmbEtX50=,https://pdf.dfcfw.com/pdf/H3_AP202605191822425564_1.pdf
「儿童用餐椅」2026年4月市场报告,蔚云出海(广州)企业咨询,2026-05-14 00:00:00.000,家居用品,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LBIS7bPRbuARj1Q2LOK57XgSDNj7haaMJlcc7hF1Pyg=,https://pdf.dfcfw.com/pdf/H3_AP202605141822299044_1.pdf
轻工制造：新消费2025年报&2026一季报综述，复苏线索增加，周期触底显著，分化趋势延续,信达证券,2026-05-13 00:00:00.000,家居用品,48,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9MG7UAHSkpbrY3lMUo6QH/M=,https://pdf.dfcfw.com/pdf/H3_AP202605131822276437_1.pdf
轻工制造行业：新型烟草：FDA政策更新，合规龙头口味烟变相允许入市，合规供应商有望显著受益,信达证券,2026-05-12 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EZKzOIyOfPXOY/mOkPf0GIc5ElPVYEso7dWvV9Qccrg=,https://pdf.dfcfw.com/pdf/H3_AP202605121822192100_1.pdf
新型烟草：FDA首次过审果味电子烟，合规市场有望加速改善,信达证券,2026-05-07 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Wq+NxWAWJ26bvphenTnhbLKGUoZqp20DJ7ES7yveL/U=,https://pdf.dfcfw.com/pdf/H3_AP202605071822012226_1.pdf
轻工制造出口链：2026M3漂白纸及纸板增速较快，电子烟维持双位数增长,太平洋,2026-04-24 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u0i1cZTNUMOPcM3SjCQs4GiE672TZjQbv4uhizf6OMQ=,https://pdf.dfcfw.com/pdf/H3_AP202604241821559190_1.pdf
耐用消费产业行业研究：迅销FY26Q2超预期；恋火进入战略调整期,国金证券,2026-04-13 00:00:00.000,家居用品,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v2bFngoQkcGwFl46y0RO1r8=,https://pdf.dfcfw.com/pdf/H3_AP202604131821144036_1.pdf
耐用消费产业行业研究：华为新一代AI眼镜即将亮相，宠物食品标准提升,国金证券,2026-04-12 00:00:00.000,家居用品,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvusjL6WHGbV/hJy7Ppva1lRI=,https://pdf.dfcfw.com/pdf/H3_AP202604121821142170_1.pdf
轻工制造行业快评报告：1-2月多个消费品制造行业利润改善明显,万联证券,2026-04-01 00:00:00.000,家居用品,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8BI6G30O/ImflnkCoi5IrBY=,https://pdf.dfcfw.com/pdf/H3_AP202604011820942048_1.pdf
耐用消费产业行业研究：运动品牌2025年稳健经营；动物胶原赛道拥挤加剧,国金证券,2026-03-29 00:00:00.000,家居用品,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5SgeRsLZzcgP4VOClfODtBE=,https://pdf.dfcfw.com/pdf/H3_AP202603291820837401_1.pdf
耐用消费产业行业研究：BAT稳价有望提高HiLo市占，内需二轮家居个护避险,国金证券,2026-03-29 00:00:00.000,家居用品,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5e7ovd0X63gT8MY6LGHpTuY=,https://pdf.dfcfw.com/pdf/H3_AP202603291820837382_1.pdf
2026脊椎健康与睡眠行业白皮书,东莞慕思寝具销售,2026-03-24 00:00:00.000,家居用品,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9PfgZwHKRnqeXtxM+myCbpNvk=,https://pdf.dfcfw.com/pdf/H3_AP202603241820727387_1.pdf
轻工制造行业日报：出口链：2026M1造纸表现较优，M2各板块均实现不同程度增长,太平洋,2026-03-23 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPeBfE/W4a6yi2kTqZjh6abw=,https://pdf.dfcfw.com/pdf/H3_AP202603231820702771_1.pdf
2026年蚊帐行业词条报告,头豹研究院,2026-03-16 00:00:00.000,家居用品,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmiKkPH5FJRZvyM6s1r+HCIQ=,https://pdf.dfcfw.com/pdf/H3_AP202603161820582682_1.pdf
2026智能沙发消费与产业趋势洞察报告,深圳市聚业美家科技,2026-03-16 00:00:00.000,家居用品,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmqRl8jZ96dbNoZE2Dx1pBpE=,https://pdf.dfcfw.com/pdf/H3_AP202603161820576257_1.pdf
耐用消费产业行业研究：新型烟草多政策利好渗透率提升，拓竹发布首份消费级3D趋势报告,国金证券,2026-03-15 00:00:00.000,家居用品,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0YpIuTMfhyFBYPRa++V94Hk=,https://pdf.dfcfw.com/pdf/H3_AP202603151820565849_1.pdf
轻工制造行业2025年业绩预告综述：2025年业绩预告表现平淡，家居用品子板块预盈率相对较高,万联证券,2026-03-03 00:00:00.000,家居用品,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cu8BCf0ftWWii/wCWbhyPtoWg62RU4Lr11+5DL++xFo=,https://pdf.dfcfw.com/pdf/H3_AP202603031820232814_1.pdf
英美烟草&日本烟草发布年报：PLOOM市占率斜率放缓，英美新品迭代加速,信达证券,2026-02-13 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7eBtQRVnu7p1NFqJQkPuX89NUACAWUYuCvXx/WL3M6s=,https://pdf.dfcfw.com/pdf/H3_AP202602131819924372_1.pdf
轻工制造行业事项点评：菲莫国际：提出三年规划，聚焦新烟成长,信达证券,2026-02-09 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa2Jf9bHczOJiEaCuOGnGQMc=,https://pdf.dfcfw.com/pdf/H3_AP202602091819827507_1.pdf
中国制造业行业调研简报：市场洞察：视觉围城之下，激光雷达如何守住高阶智驾的安全底线？,头豹研究院,2026-02-09 00:00:00.000,家居用品,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsayMY6ZR+ICv5oLmFNXd1ctM=,https://pdf.dfcfw.com/pdf/H3_AP202602091819839450_1.pdf
2026折叠自行车行业简析报告,上海嘉世营销咨询,2026-02-04 00:00:00.000,家居用品,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ifilBgyu/KkmEIs4jidAgH0WuDs9hQIQjr/0v0UCJRM=,https://pdf.dfcfw.com/pdf/H3_AP202602041819758711_1.pdf
年货节家居饰品行业指南 趋势解读与商家实战策略,行吟信息科技,2026-02-01 00:00:00.000,家居用品,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iatNBPdoOuAYhs4M9QhDXZb7w6KAF6zlb5KSndFCmic=,https://pdf.dfcfw.com/pdf/H3_AP202601311818760855_1.pdf
轻工制造行业快评报告：2025年全国规模以上工业企业利润实现增长，消费品制造业仍然承压,万联证券,2026-01-28 00:00:00.000,家居用品,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ikE04sL12nmO9bRYwlVPJPlwiZqD7MTbiodC2zdNCRE=,https://pdf.dfcfw.com/pdf/H3_AP202601281818508691_1.pdf
轻工纺服行业周报：地产政策预期加强，家居情绪有望修复,华安证券,2026-01-26 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1uyJf+rVdfG3hSieyheeFDU=,https://pdf.dfcfw.com/pdf/H3_AP202601261818428133_1.pdf
耐用消费产业行业研究：关注潮玩节日催化，新型烟草日本上新，AI消费多款新品上市,国金证券,2026-01-25 00:00:00.000,家居用品,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUgTzoxRXKtUgFYuAuLFJIlo=,https://pdf.dfcfw.com/pdf/H3_AP202601251818402578_1.pdf
卫生巾品类知行数据观察,泰安尚道网络科技,2026-01-22 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=woonG2wfySX9EQpnBXXmxrLVvywo1sTtKCkA348nwJc=,https://pdf.dfcfw.com/pdf/H3_AP202601221818269848_1.pdf
轻工制造行业日报：出口链：2025M12电子烟+28%，纸箱类出口金额+12%,太平洋,2026-01-22 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=woonG2wfySX9EQpnBXXmxqxwmZlhT3RxI3yO9o9fbWA=,https://pdf.dfcfw.com/pdf/H3_AP202601221818237464_1.pdf
轻工纺服行业周报：AI赋能空间设计，家装行业机遇涌现,华安证券,2026-01-19 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9pB72vVM/uzl593cCjatHYX25HnH/0yp5V6fZiqxEaw=,https://pdf.dfcfw.com/pdf/H3_AP202601191818110092_1.pdf
转型瓷砖行业：探索印度瓷砖产业,印度品牌资产基金会,2026-01-16 00:00:00.000,家居用品,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pcsftFEsWFpFQcVOV3Qy5So2QeMk2no7XMmGJifo4OU=,https://pdf.dfcfw.com/pdf/H3_AP202601151817129597_1.pdf
轻工纺服行业周报：HNB为新型烟草主导品类，口含烟市场规模快速增长,华安证券,2026-01-12 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqsvbVTzScpypKV0QitcRDeQY=,https://pdf.dfcfw.com/pdf/H3_AP202601121816938013_1.pdf
耐用消费产业行业研究：26H2别样消费长牛有望开启，四大新消费主线领航,国金证券,2026-01-12 00:00:00.000,家居用品,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqsrgNdlH3qkm9S6/gH2XzqLg=,https://pdf.dfcfw.com/pdf/H3_AP202601121816930591_1.pdf
市场简报：智享深睡未来，AI床垫引领健康消费新浪潮,头豹研究院,2026-01-06 00:00:00.000,家居用品,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dufd96+sA/vDE4TofWNcgOmKj3fzDmqquJIPm5S2hbY=,https://pdf.dfcfw.com/pdf/H3_AP202601061816160455_1.pdf
轻工造纸行业研究：潮玩烟草强化beta配置，先出海再内需挖掘alpha,国金证券,2026-01-04 00:00:00.000,家居用品,52,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=on7CbnDb39ztAwdjBjvFI4GlqFx82Ugbu0+DBHpObu0=,https://pdf.dfcfw.com/pdf/H3_AP202601031814058931_1.pdf
轻工纺服行业周报：供需支撑纸价上涨，人民币升值提升盈利弹性,华安证券,2025-12-29 00:00:00.000,家居用品,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wJmoRmmifEjydfe/kPnTRxv2BxUOkTT6IiWkTs0UItw=,https://pdf.dfcfw.com/pdf/H3_AP202512291810646269_1.pdf
轻工制造出口链：2025M11电子烟+32%，纸箱类出口金额+9%,太平洋,2025-12-24 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=CMNyBMDustpJ2jwxRv7fxbkeNiHl3BDc04RLJ2j9xu0=,https://pdf.dfcfw.com/pdf/H3_AP202512241806988893_1.pdf
轻工纺服行业周报：CCER市场建设全面提速，企业积极布局碳汇开发,华安证券,2025-12-23 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x80wLh/LqC4aEaAZBHrsVXQMTqrLJAY/At8ZVaFXTtg=,https://pdf.dfcfw.com/pdf/H3_AP202512231806341017_1.pdf
轻工造纸行业研究 ：期待两片罐提价落地，关注纸浆价格回暖进程,国金证券,2025-12-21 00:00:00.000,家居用品,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SEAYpqX0aQR/cH+ISuzDBxNKUj89Wzunap3TVqUIsnE=,https://pdf.dfcfw.com/pdf/H3_AP202512211805193908_1.pdf
轻工纺服行业周报：金属包装企业加速出海，海外市场前景广阔,华安证券,2025-12-15 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fHfZM5e4nnG3Y83rf75wWVybfGDh9xBga66EjIneCZI=,https://pdf.dfcfw.com/pdf/H3_AP202512151800944232_1.pdf
轻工制造：新消费2026年度策略报告：星河长明，向阳而生,信达证券,2025-12-12 00:00:00.000,家居用品,88,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NRB18F/sLmkGIWMyurzq0lsF9vXKq75841Q8rI8n2lY=,https://pdf.dfcfw.com/pdf/H3_AP202512121798752477_1.pdf
2025年中国潮玩行业市场研究报告,硕远咨询,2025-12-09 00:00:00.000,家居用品,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MrPjTj36C6tPERUlBhSkPLHVeYqJYzDFO2FiHhvlbuQ=,https://pdf.dfcfw.com/pdf/H3_AP202512091797114630_1.pdf
轻工纺服行业周报：华为“憨憨”开售秒空，AI玩具处行业加速期,华安证券,2025-12-07 00:00:00.000,家居用品,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+TYL+d7ki2rnxRIuePo1fmjuBBxyAOevbRLrqOq7EPg=,https://pdf.dfcfw.com/pdf/H3_AP202512071795867996_1.pdf
轻工制造行业深度研究：潮流玩具：方寸潮玩，万象人间,信达证券,2025-12-04 00:00:00.000,家居用品,68,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HQy6sHzWp2NYQ9zexcYXVTQcBn3pKoZb9dFR30MRf0M=,https://pdf.dfcfw.com/pdf/H3_AP202512041793592691_1.pdf
海外新型烟草系列深度七：合规雾化重启新成长，HNB格局重塑带动供应链机遇,国金证券,2025-12-02 00:00:00.000,家居用品,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fpXfHA+jnq6O4k/+JdnC92bxtybFCzlBQ8LA1wa9QMo=,https://pdf.dfcfw.com/pdf/H3_AP202512021792466719_1.pdf
轻工纺服行业周报：皮鞋行业承压转型升级，市场变化迎来新机遇,华安证券,2025-12-01 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6DjqrvywRuq5VjNc+rn3Ye55hHAo+Axzl3CtsQuqqAQ=,https://pdf.dfcfw.com/pdf/H3_AP202512011792047973_1.pdf
日化行业市场趋势及创新动态,解数咨询,2025-11-28 00:00:00.000,家居用品,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YxC/GtsbbJslcHdNDzCgTPUj+uqkSTDTerfWHLIFSfc=,https://pdf.dfcfw.com/pdf/H3_AP202511281790090523_1.pdf
2025中国家居CMF设计趋势报告,深圳灵感家科技发展,2025-11-25 00:00:00.000,家居用品,197,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x61AL1izFpQenOK08jG1O6zQTX7a0n+MViWXcmw9yLU=,https://pdf.dfcfw.com/pdf/H3_AP202511251787858511_1.pdf
轻工制造出口链：2025M10电子烟出口快增，弹簧床垫高个位数增长,太平洋,2025-11-24 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=00ylwMhJiAk1Ftiu8lE6dU+rvynZGxpyUpsOkvUYSVc=,https://pdf.dfcfw.com/pdf/H3_AP202511241787239940_1.pdf
轻工纺服行业周报：白卡纸纸价触底反升，行业盈利有所恢复,华安证券,2025-11-24 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=00ylwMhJiAk1Ftiu8lE6ddaWLEj+tKNBheEdKH+3p2I=,https://pdf.dfcfw.com/pdf/H3_AP202511241787324221_1.pdf
轻工造纸行业周报：关注内需相关低位机遇，新消费渐具布局性价比,国金证券,2025-11-23 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Glnla3Q4EgdtXL1+3OVKQLX6nEKXC/TAUPkBh3ZE9F8=,https://pdf.dfcfw.com/pdf/H3_AP202511231786816860_1.pdf
《2025年中国家居后市场行业研究报告》：从服务赋能到生态重构：家居后市场的智能化升维战,36氪,2025-11-13 00:00:00.000,家居用品,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SX59qqLxo3UDUHvjFXxuCmz2Z9per0mYLsBJBVNdNBQ=,https://pdf.dfcfw.com/pdf/H3_AP202511131780698032_1.pdf
轻工纺服行业周报：户外运动风潮持续，带动户外服饰需求上升,华安证券,2025-11-11 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=J3TeoI0nJyrktVM2xZFkn819FsrILZBz/1fq0Oa7bZo=,https://pdf.dfcfw.com/pdf/H3_AP202511111779350801_1.pdf
2025轻定制趋势白皮书,杭州智篆文化传播,2025-11-10 00:00:00.000,家居用品,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/er9YZuvjTIjA3iy2fg9ed4=,https://pdf.dfcfw.com/pdf/H3_AP202511101778801066_1.pdf
轻工纺服行业2026年度投资策略：消费端把握个护成长，制造端重视韧性标的,开源证券,2025-11-04 00:00:00.000,家居用品,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WYnEO0PChb6+hY7HPElxSw3pDLZ5SzFNlz71cy3Qqik=,https://pdf.dfcfw.com/pdf/H3_AP202511041775026550_1.pdf
轻工纺服行业周报：轻工制造行业三季报总结—家居造纸业绩承压，头部企业经营韧性强,华安证券,2025-11-03 00:00:00.000,家居用品,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8CIQ5ooMkXDAjfuYWA0WHZE=,https://pdf.dfcfw.com/pdf/H3_AP202511031774236099_1.pdf
轻工制造行业：东莞产业升级系列报告之一-潮玩之都 挑战与机遇并存,东莞证券,2025-10-29 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZfRS9u1+yR6qdUL1kKqzWoByh4yJZ/vkw6KNZn4M2zE=,https://pdf.dfcfw.com/pdf/H3_AP202510291771272281_1.pdf
宠物玩具2025年9月社媒热度趋势及热点事件驱动分析,数说故事,2025-10-29 00:00:00.000,家居用品,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZfRS9u1+yR6qdUL1kKqzWsr0YZTEs+MKwP6CVF2CuHA=,https://pdf.dfcfw.com/pdf/H3_AP202510291771084191_1.pdf
烟草行业八问八答：政策、技术与需求的三重博弈,华安证券,2025-10-29 00:00:00.000,家居用品,49,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Klp1pHCuhBSVNsxGtiNHxIiUFMhJ7ijMR1laPAg5Dls=,https://pdf.dfcfw.com/pdf/H3_AP202510281770817429_1.pdf
轻工制造行业快评报告：9月工业企业利润加快恢复，超半数消费制造行业利润端有所改善,万联证券,2025-10-28 00:00:00.000,家居用品,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Klp1pHCuhBSVNsxGtiNHxHzfd1OqWIMy46v8zW4cvF4=,https://pdf.dfcfw.com/pdf/H3_AP202510281770647660_1.pdf
轻工纺服行业周报：AI玩具持续迭代，趋向功能化IP化,华安证券,2025-10-27 00:00:00.000,家居用品,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U3hEii+RoCHWbL9q+iUF+EiV2NWdw9Wam0CqW24/W+Q=,https://pdf.dfcfw.com/pdf/H3_AP202510271769889159_1.pdf
消费级3D打印行业研究：AI浪潮下造物权革命，3D打印飞入寻常百姓家,国金证券,2025-10-22 00:00:00.000,家居用品,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=H997xONAa87j2f+Y2fMtWHlLIokb6YW3iSOLrUGU8P8=,https://pdf.dfcfw.com/pdf/H3_AP202510221766837621_1.pdf
轻工制造行业日报：出口链：2025M9纸箱类+19%，漂白纸及纸板/电子烟均+18%,太平洋,2025-10-22 00:00:00.000,家居用品,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=H997xONAa87j2f+Y2fMtWLBsfW1RUdN674hny4OLjbY=,https://pdf.dfcfw.com/pdf/H3_AP202510221766704230_1.pdf
轻工纺服行业周报：Glo Hilo上线新市场，积极推进全球扩张,华安证券,2025-10-20 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=prfADWMIFM1ipLZEkjogjFnvCkvjYPeQJ0p5HSfmHsc=,https://pdf.dfcfw.com/pdf/H3_AP202510201765520148_1.pdf
轻工制造行业周报：重视港股新消费估值切换，稳健布局传统龙头,信达证券,2025-10-19 00:00:00.000,家居用品,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56hEguocaCZc3oB+IPJQ6ztk=,https://pdf.dfcfw.com/pdf/H3_AP202510191764904894_1.pdf
轻工造纸行业周报：新消费值得重拾信心，关注金属包装提价进展,国金证券,2025-10-19 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56p+Kx+uwpGy3WyDDb4xP9jY=,https://pdf.dfcfw.com/pdf/H3_AP202510191765089295_1.pdf
包装行业ESG白皮书,荣续ESG智库研究中心,2025-10-12 00:00:00.000,家居用品,61,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SHE51+hlocNYeflaxy1Y1kA=,https://pdf.dfcfw.com/pdf/H3_AP202510121760794259_1.pdf
轻工制造行业周报：重视三季报业绩，新消费估值切换可期,信达证券,2025-10-12 00:00:00.000,家居用品,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SDlyNJDV1PrqndPVGdvmEtk=,https://pdf.dfcfw.com/pdf/H3_AP202510121760637651_1.pdf
轻工制造行业快评报告：必选食饮制造行业利润正增长，可选消费行业表现平淡,万联证券,2025-10-10 00:00:00.000,家居用品,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xbpXtel1SwF5O+Ijf/tVIQXt5A75jmdqkA6s6qmiKKU=,https://pdf.dfcfw.com/pdf/H3_AP202510101759582841_1.pdf
2025年加热毛巾架品牌推荐：不是所有毛巾架都能升温，热销品牌榜单首次曝光,头豹研究院,2025-09-30 00:00:00.000,家居用品,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7ft6tW+Pof61dW96nZB8GVAxXvcjKTUg6iXBYvENO58=,https://pdf.dfcfw.com/pdf/H3_AP202509301753521274_1.pdf
轻工纺服行业周报：地产&消费政策频出，关注家居板块底部机会,华安证券,2025-09-30 00:00:00.000,家居用品,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7ft6tW+Pof61dW96nZB8GWXeo4KegtL1KlcLUHhiig8=,https://pdf.dfcfw.com/pdf/H3_AP202509301753336199_1.pdf
「杆式吸尘器美国市场」月度简报：数据驱动的跨境电商品牌化转型市场指南,蔚云出海(广州)企业咨询,2025-09-30 00:00:00.000,家居用品,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7ft6tW+Pof61dW96nZB8Gei6niu/5ms/sHljpKJ0ePc=,https://pdf.dfcfw.com/pdf/H3_AP202509301753259271_1.pdf
