研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
教育行业折页背后：国际教育市场乱象洞察,上海骥才管理咨询,2025-11-25 00:00:00.000,教育,45,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x61AL1izFpQenOK08jG1O+aVkGtRx3IgM1IpzH66+0o=,https://pdf.dfcfw.com/pdf/H3_AP202511251787858500_1.pdf
中国高中生未来升学就业路径研究白皮书：英国高等教育篇,头豹研究院,2025-11-20 00:00:00.000,教育,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dMBF5w6DQwhSwXuq42eGC+ESP/bYoowCpP2z1Oz1qPk=,https://pdf.dfcfw.com/pdf/H3_AP202511201785032794_1.pdf
国家育人战略、个人需求共振下的教育行业投资框架解析,国信证券,2025-11-19 00:00:00.000,教育,73,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pAcXU3mZEPR/be7pEpGqmINlIa6ni9NoCA+r3e6vZQQ=,https://pdf.dfcfw.com/pdf/H3_AP202511191784108256_1.pdf
2025淘宝天猫球类运动趋势白皮书,杭州智篆文化传播,2025-11-10 00:00:00.000,教育,74,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/flqEUqOy7YuB5DmIkhX3KA=,https://pdf.dfcfw.com/pdf/H3_AP202511101778801093_1.pdf
教育行业2025年三季报总结及全年展望：教育三季报可圈可点，AI+教育提升估值空间,民生证券,2025-11-06 00:00:00.000,教育,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UbWPFA82PZKOsGTTaSVtT4MyCHA5Ianin62F+eR6orw=,https://pdf.dfcfw.com/pdf/H3_AP202511061776119997_1.pdf
体育行业深度报告：以赛事驱动本土体育万亿市场,东莞证券,2025-10-30 00:00:00.000,教育,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XOE9tuQCeYEKPg1b8QemBHC4SchWOwZUlvV8vX/WjA=,https://pdf.dfcfw.com/pdf/H3_AP202510301771923742_1.pdf
教育行业行业事项点评：26年国考拓宽报考年龄，建议关注招录培训投资机会,信达证券,2025-10-14 00:00:00.000,教育,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hFC0SqcQ78+lmAu/EfptFmEZh19E38yiNIIxcCJKpN8=,https://pdf.dfcfw.com/pdf/H3_AP202510141761942459_1.pdf
教育和营养 学会健康饮食,联合国教科文组织,2025-10-11 00:00:00.000,教育,64,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zlMPogFs0SOXSStLPVNpR5y3+GKdco1GJJYozC5Y//U=,https://pdf.dfcfw.com/pdf/H3_AP202510111760197152_1.pdf
从双11到寒假：教辅图书+少儿教育,行吟信息科技,2025-10-09 00:00:00.000,教育,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ARDs60P8srhgAMd3xjRDOecR2ZxuESQmn0gb8FCOrJk=,https://pdf.dfcfw.com/pdf/H3_AP202510031755017637_1.pdf
2025年中国篮球俱乐部商业模型解构：被低估的体育资产，谁在为中国篮球“买单”？,头豹研究院,2025-09-25 00:00:00.000,教育,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G0YE5X/hWaSMkflGiPYBhG4Hhxf4mA8WixYUuF9LKBc=,https://pdf.dfcfw.com/pdf/H3_AP202509251750439484_1.pdf
教育行业：在人工智能时代促进和保护教师能动性,国际教师任务小组,2025-09-19 00:00:00.000,教育,35,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jHU//dWKznErOVB2A8A9+ortUzGonx3DhdCasdYKCNU=,https://pdf.dfcfw.com/pdf/H3_AP202509191746463275_1.pdf
教育行业智慧文印解决方案白皮书,IDC China,2025-09-17 00:00:00.000,教育,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Td8cFxRaqHj4Wg8YfpOO2cLhrNiuys0rNL63pqxrqGU=,https://pdf.dfcfw.com/pdf/H3_AP202509171745230097_1.pdf
教育行业：民办高教选营推进，重视估值修复带来的投资机会,信达证券,2025-09-15 00:00:00.000,教育,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mdS6/uWQfJM/34+/VPxUe/Jp0Mxz1Q5vKpUWOQa1kq0=,https://pdf.dfcfw.com/pdf/H3_AP202509151744000864_1.pdf
教育人服行业专题暨2025年中报总结：掘金中报背后的就业、升学新趋势,国信证券,2025-09-11 00:00:00.000,教育,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GllUr/GeBRkNh1JmRJtKxqaQWV1sogYcHpRcy4H0EU0=,https://pdf.dfcfw.com/pdf/H3_AP202509111741536871_1.pdf
中国非学科类教育整体市场分析,深圳汉鼎智库咨询服务,2025-09-04 00:00:00.000,教育,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=CVuAa0WvkAiZOTTOSiCyCqaXDmimaItIhdBxughA6A0=,https://pdf.dfcfw.com/pdf/H3_AP202509041738752410_1.pdf
中国攀岩行业发展报告（2024）,数说故事,2025-09-03 00:00:00.000,教育,48,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3ixVVggSYePE6RxJTc+J5jfAF7g8ZeXyPOKjcwWa2rA=,https://pdf.dfcfw.com/pdf/H3_AP202509031738334794_1.pdf
高等教育正在改变中的5种方式2025-26,汉诺威研究公司,2025-08-28 00:00:00.000,教育,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eqMxmRBMQHc2e285tinawrUdQNjv7b2qTFrLKC3mAk0=,https://pdf.dfcfw.com/pdf/H3_AP202508281735811802_1.pdf
品牌蓝V社交营销系列研究报告：运动户外篇,克劳锐,2025-08-11 00:00:00.000,教育,35,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xlxWKjFcm6eZhQElB4dJc9oJqZPkyeFKHhoKiOsUL48=,https://pdf.dfcfw.com/pdf/H3_AP202508111725638430_1.pdf
教育行业事件点评：多邻国25Q2超预期，建议关注教育AI应用的投资机会,信达证券,2025-08-08 00:00:00.000,教育,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hcDmwHpaUBFQfPXdGPEqYXjFb+sfM7FRB1fflGNyzTY=,https://pdf.dfcfw.com/pdf/H3_AP202508081723728777_1.pdf
AI教育产业跟踪：多邻国2025Q2业绩超预期，国内AI教育有望迎来催化,国信证券,2025-08-08 00:00:00.000,教育,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hcDmwHpaUBFQfPXdGPEqYQN2XybLqbLZhtb+LHc/qdc=,https://pdf.dfcfw.com/pdf/H3_AP202508081723592683_1.pdf
体育迷的热情演变新洞察：品牌与版权方如何在互动时代推动增长新势能,北京奥美互动咨询,2025-08-05 00:00:00.000,教育,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OLkTIBF+7kehNuiDxhKRCaQWHHwkoF0p/jTE1BiWCCE=,https://pdf.dfcfw.com/pdf/H3_AP202508051721756238_1.pdf
2025年（上）中国数字教育消费投诉数据与典型案例报告,网经社电子商务研究中心,2025-07-21 00:00:00.000,教育,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sD/vw1b8r8K6o3SI1nMuZ7dwDZuidkmchM77NAYGHb4=,https://pdf.dfcfw.com/pdf/H3_AP202507211712892813_1.pdf
教育行业2025年中期策略：站在“主动输出型”教育AIAgent的起点,信达证券,2025-07-15 00:00:00.000,教育,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7e29OhmpQGbIV8eMFrKM7DYHgmOJH5B+jOG0kMlbM7w=,https://pdf.dfcfw.com/pdf/H3_AP202507151709255230_1.pdf
2025教育行业行业白皮书,薪郅互联网科技(上海),2025-07-09 00:00:00.000,教育,53,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hIuRwRt96IhcNsmLqPd7SddScctRtrZ5xOnaJsIfHYk=,https://pdf.dfcfw.com/pdf/H3_AP202507091705626464_1.pdf
AI教育专题报告（二）：从在线教育“连接”到AI教育“重构”，探讨AI教育商业模式的演进方向,国信证券,2025-07-08 00:00:00.000,教育,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=E/Zy4FO8iPoSgOdUkCRmgpPwrvTKXfbo8Fm+cI3uE28=,https://pdf.dfcfw.com/pdf/H3_AP202507081705174692_1.pdf
绿色STEAM教育：小学和中学课堂活动,可持续发展解决方案网络,2025-07-02 00:00:00.000,教育,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QKZA6Mk14ejZJmos/gDwTphuIXqQ6rflTnzHO2sZ6U4=,https://pdf.dfcfw.com/pdf/H3_AP202507021701439633_1.pdf
教育数字化转型与变革白皮书：以数字化开辟教育科研发展新赛道,新华三技术,2025-07-02 00:00:00.000,教育,446,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QKZA6Mk14ejZJmos/gDwTinbzIZCo9XQWKAAq377JcU=,https://pdf.dfcfw.com/pdf/H3_AP202507021701439594_1.pdf
教育行业2025年中报前瞻：“三维共振”助力成长，中期业绩值得期待,民生证券,2025-06-29 00:00:00.000,教育,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=q3OvY8QIPSt/o3K+s7W0mgIa0y15x28febCrwxyAx70=,https://pdf.dfcfw.com/pdf/H3_AP202506291699348211_1.pdf
体育行业：全国羽毛球群群主的阶段性调研与洞察报告2025,闪动体育(北京),2025-06-20 00:00:00.000,教育,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P47yvQhJvS52P+f3LJNJpHxnxZMMV+HDxT9gwUFn/Mo=,https://pdf.dfcfw.com/pdf/H3_AP202506201694183515_1.pdf
2025AI赋能教育行业发展趋势报告,多鲸资本,2025-06-20 00:00:00.000,教育,79,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P47yvQhJvS52P+f3LJNJpDbKV3zKlhgwT85OrK6GLyI=,https://pdf.dfcfw.com/pdf/H3_AP202506201694183506_1.pdf
教育板块2025年中期投资策略：K12教育投资守正，职业教育与AI主题投资出奇,国信证券,2025-06-17 00:00:00.000,教育,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=r4bmWUXjWFqJEiQRb4G7Fw/FKgOh9pnz0kYlcS7m1O8=,https://pdf.dfcfw.com/pdf/H3_AP202506171692636406_1.pdf
2025教育行业行业白皮书,薪郅互联网科技(上海),2025-06-10 00:00:00.000,教育,53,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ezbXk6xnu/vida2lPUEpFa4RFkIMlq5yADwtRgtOY8U=,https://pdf.dfcfw.com/pdf/H3_AP202506091687775207_1.pdf
2025年中国少儿综合能力教育研究报告,艾瑞股份,2025-06-04 00:00:00.000,教育,46,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I4Z3xodbWVSRiw5fN+uOX1NuDaCPYKQIoCPo2oc7EQM=,https://pdf.dfcfw.com/pdf/H3_AP202506041684761442_1.pdf
2025年中国教育行业AI应用专题分析,深圳市和讯华谷信息技术,2025-06-04 00:00:00.000,教育,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I4Z3xodbWVSRiw5fN+uOXwWwxNGkJINyHALOcdQ++qE=,https://pdf.dfcfw.com/pdf/H3_AP202506041684761428_1.pdf
2025年中国教育行业AI应用专题分析,深圳市和讯华谷信息技术,2025-06-03 00:00:00.000,教育,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6zITN151RzTF14y1E4H+qs9Zqcw/jgNJJ9Z4KmdqZ4A=,https://pdf.dfcfw.com/pdf/H3_AP202506021683497650_1.pdf
中国民办高等教育发展分析报告,上海高绩数据科技,2025-06-03 00:00:00.000,教育,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JdYAnXpHww2nYkEowrV4gGz3HeevmYUYqSPAf3wgpKU=,https://pdf.dfcfw.com/pdf/H3_AP202505301681928518_1.pdf
教育行业2025年中期策略：“三维共振”未来可期，AI+教育助力估值提升,民生证券,2025-06-02 00:00:00.000,教育,37,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=syPDen0xxdbyK2x2KG75M+OZ2h9mO8frCchmdM4Fcow=,https://pdf.dfcfw.com/pdf/H3_AP202505311682257285_1.pdf
2025中国公路跑步赛事白皮书,Fastdata极数,2025-05-29 00:00:00.000,教育,43,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XRFjVrsZdBfhp4gYpi/p9NbDoJIwS4tn7nVM/3cNEns=,https://pdf.dfcfw.com/pdf/H3_AP202505281680752517_1.pdf
互联网教育行业ESG白皮书,荣续ESG智库研究中心,2025-05-28 00:00:00.000,教育,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XRFjVrsZdBfhp4gYpi/p9Fdt2qgide1t5BGPt8xVYw4=,https://pdf.dfcfw.com/pdf/H3_AP202505281680650977_1.pdf
2025高等教育数字化研究报告,蓝凌软件,2025-05-28 00:00:00.000,教育,48,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XRFjVrsZdBfhp4gYpi/p9JxQ0Bl70/OJpJuAwbwOzAg=,https://pdf.dfcfw.com/pdf/H3_AP202505281680461134_1.pdf
中国智慧教育白皮书（2025年5月）,中华人民共和国教育部,2025-05-23 00:00:00.000,教育,44,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ASexYfgVNZTSbOcV71acdOkq3kCivN6oqy3UpRd6swM=,https://pdf.dfcfw.com/pdf/H3_AP202505231677833703_1.pdf
高等教育中关键技能发展：学生与教职员工视角。,ACT Education Corp.,2025-05-19 00:00:00.000,教育,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Lqttxaolv/jR4Mu0VE82uKQVjVZ/RKwNRjH+Swm0ZNU=,https://pdf.dfcfw.com/pdf/H3_AP202505191675410062_1.pdf
供需失衡长期成长赛道，重视教培投资机会,东吴证券,2025-05-07 00:00:00.000,教育,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nET0e/tFYNTmg7AFTkcwzUj5pdrzYDyBOq6dHEEd6sI=,https://pdf.dfcfw.com/pdf/H3_AP202505071669033643_1.pdf
东南亚技术职业教育培训机构对行业数字化转型需求的响应,国际劳工组织,2025-04-21 00:00:00.000,教育,66,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iP1j8jqahcGi3bTONPBi4x4fDrbG+TaPzyM45q04u2k=,https://pdf.dfcfw.com/pdf/H3_AP202504191658808640_1.pdf
新业务中腰孵化经验分享,百度在线网络技术(北京),2025-04-10 00:00:00.000,教育,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Jk/IrPYH11KYA7lllYkvKn+zzJGX3+mbnoVgm1I9X6U=,https://pdf.dfcfw.com/pdf/H3_AP202504101653979016_1.pdf
AI教育的落地深度研究：复盘、对比和商业化,国金证券,2025-04-03 00:00:00.000,教育,38,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=emSFIp1HB04/4TKE/k8SfKV6HbxNeKD3CQEPDafGDcQ=,https://pdf.dfcfw.com/pdf/H3_AP202504031650682382_1.pdf
中国冰雪运动产业趋势洞察：雪破新局， 冰启华章,,2025-04-01 00:00:00.000,教育,81,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oVsFMRnefdemR2yNjNTu/aDru3whYjc9wiY23grGXJI=,https://pdf.dfcfw.com/pdf/H3_AP202504011649883789_1.pdf
2025年轻人健身报告,后浪研究所,2025-04-01 00:00:00.000,教育,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oVsFMRnefdemR2yNjNTu/bYq1C2Nclm7VTgmdfr58LA=,https://pdf.dfcfw.com/pdf/H3_AP202504011649882409_1.pdf
健身兴趣人群趋势报告,艺恩数据,2025-03-28 00:00:00.000,教育,37,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZEwdJA3AOkcfB/o7GmzemnKtSsTOIMR/q5Z7VzAcEi4=,https://pdf.dfcfw.com/pdf/H3_AP202503281648634583_1.pdf
2025天猫健身行业趋势白皮书,杭州智篆文化传播,2025-03-24 00:00:00.000,教育,85,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76sat7Uh/WBCuPA+sDgl3XiIInA=,https://pdf.dfcfw.com/pdf/H3_AP202503231646366453_1.pdf
国际足联女子足球基准报告：设定节奏2024年版,国际足球联合会,2025-03-23 00:00:00.000,教育,48,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LSyWPHve5xcsO7z0ANSF0nJZtWL7gvewb+5gEoF5Uz0=,https://pdf.dfcfw.com/pdf/H3_AP202503221645992332_1.pdf
AI系列报告（一）：AI点燃薪火，教育再启新篇,中航证券,2025-03-21 00:00:00.000,教育,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HT1y3FkeSv4mIIjRV8sHWet10ly3EsCgpMPkM7EyCLg=,https://pdf.dfcfw.com/pdf/H3_AP202503201645229908_1.pdf
教育行业深度报告：需求刚性供给出清，龙头修复释放弹性,华鑫证券,2025-03-18 00:00:00.000,教育,46,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rW7Yu97K8Y61rDLmXRFaA1CdeAeWJpTnUfa5xAGINe0=,https://pdf.dfcfw.com/pdf/H3_AP202503181644492383_1.pdf
体育用品2025,麦肯锡咨询,2025-03-15 00:00:00.000,教育,57,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TxhbAKGUqfND9+K1iLx0URawJz5pi7mwtTBMZ8LKlwY=,https://pdf.dfcfw.com/pdf/H3_AP202503151644404692_1.pdf
AIGC如何助力工作和学习,清华大学,2025-03-13 00:00:00.000,教育,98,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iZ9Hzr4ZAjlY3JhuLilvg/0Iu6acqfFf/Gtl7sUeYXw=,https://pdf.dfcfw.com/pdf/H3_AP202503131644327925_1.pdf
使用DeepSeek赋能家庭教育,清华大学,2025-03-13 00:00:00.000,教育,56,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iZ9Hzr4ZAjlY3JhuLilvg0qIQDan7hPR0OHkgs/BrOg=,https://pdf.dfcfw.com/pdf/H3_AP202503131644326205_1.pdf
高中生成绩点平均（GPA）和ACT考试分数之间的关系。综合分数，以及参加ACT考试并获得合理便利的学生在第一年的大学平均绩点。,ACT Education Corp.,2025-03-07 00:00:00.000,教育,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fa91g1pIaJCKpJAXgbgquh2xjWuNthw5ZO6u3i+jugA=,https://pdf.dfcfw.com/pdf/H3_AP202503071644144691_1.pdf
商社行业：把握AI+消费新场景，高性价比国产大模型加速应用落地,东兴证券,2025-03-03 00:00:00.000,教育,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mhNh5+Wskk8LO+VGAGEEaNs=,https://pdf.dfcfw.com/pdf/H3_AP202503031643999420_1.pdf
教育行业：探讨多邻国的估值——我国教育AI资产能否迎来估值切换和价值重估？,信达证券,2025-02-27 00:00:00.000,教育,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wKL+1/b/gW6vOGK7Rdm+iTQ/navI/BQtf3SFWFtyxHE=,https://pdf.dfcfw.com/pdf/H3_AP202502271643555168_1.pdf
AI教育专题报告（一）：从多邻国的成功经验，探析中国本土教育企业“AI+”战略的路径异同,国信证券,2025-02-23 00:00:00.000,教育,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24DRciMCTbr//JE4mbfYAqU8=,https://pdf.dfcfw.com/pdf/H3_AP202502231643407935_1.pdf
教育行业：从多邻国看AI在教育行业的应用,信达证券,2025-02-20 00:00:00.000,教育,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wL6kMDicKG0vFDkZmaF0QWCR2QNwKVnZe51SmB4NiCo=,https://pdf.dfcfw.com/pdf/H3_AP202502201643334729_1.pdf
2025教育新赛道的机遇和挑战,多鲸资本,2025-02-19 00:00:00.000,教育,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rnJxPS60tvPVhLK69agT43gakqqDR0Nwszge5Xg4TTY=,https://pdf.dfcfw.com/pdf/H3_AP202502191643272473_1.pdf
社会服务业行业研究：AI+社服有望百花齐放，提效+提质进行时,国金证券,2025-02-16 00:00:00.000,教育,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Zv3riir/ArNRc4nPKuabATT0QQ5mu7KQuQeakjBUrpw=,https://pdf.dfcfw.com/pdf/H3_AP202502161643137820_1.pdf
生成AI在高等教育中的应用：当前的做法和前进的道路,环太平洋大学联盟,2025-02-08 00:00:00.000,教育,39,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nWgvbuOvAGwR/msWG+b21/l+FgmOrc9eiTFXtE7CB+E=,https://pdf.dfcfw.com/pdf/H3_AP202502081642889916_1.pdf
2025中国-世界高等教育趋势报告,麦可思数据(成都),2025-02-04 00:00:00.000,教育,75,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oZW+G2b0Fnjk2I5KfCmivpXvnlOmc/HBwibHBU2EcDk=,https://pdf.dfcfw.com/pdf/H3_AP202502041642761438_1.pdf
海外教育行业点评：好未来发布2025财年三季报：业绩超预期，递延收入指标维持高增,民生证券,2025-01-26 00:00:00.000,教育,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dOjSwy1oXjN1CjnIjlQzmDvdnCX66LIXF6LYOB9XW30=,https://pdf.dfcfw.com/pdf/H3_AP202501261642563614_1.pdf
