研报名称,机构名称,发布时间,行业,网页链接,PDF直链
中国香蕉市场监测报告（2026年2月）,云南唯恒投资,2026-03-27 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+HQpsq0qvXZbuOEG3JMI5jPF1hJLQ51K3fPpo3AfzPM=,https://pdf.dfcfw.com/pdf/H3_AP202603271820806440_1.pdf
全国玉米价格行情监测月报2026年2月,云南唯恒投资,2026-03-25 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BajIUgeK3t6I0eujD3HzAX4nXH/tsx6Y2E1TRgxEhT0=,https://pdf.dfcfw.com/pdf/H3_AP202603251820743147_1.pdf
农林牧渔行业双周报：关注产能去化进程,东莞证券,2026-02-13 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7eBtQRVnu7p1NFqJQkPuX34IxrO0BwmwHqSbnU+aCyU=,https://pdf.dfcfw.com/pdf/H3_AP202602131819918238_1.pdf
全国玉米价格行情监测报告2025年12月,合肥农小蜂数字科技,2026-02-12 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sAZcy8K1Ey2DA1uc2IQCXJi05shMT4/2tCQEJl+nsFw=,https://pdf.dfcfw.com/pdf/H3_AP202602121819891361_1.pdf
2026年生猪养殖行业：总量压力下的效率竞争与结构分化,大公国际资信评估,2026-02-12 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sAZcy8K1Ey2DA1uc2IQCXMYgl58y9J5cLhsyk4iRb50=,https://pdf.dfcfw.com/pdf/H3_AP202602121819894891_1.pdf
农业行业周报：猪价近期旺季活跃，旺季后或仍承压,山西证券,2026-02-11 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9la+Eur21b2SQz2ktNPNspMI=,https://pdf.dfcfw.com/pdf/H3_AP202602111819880693_1.pdf
农林牧渔2026年一号文点评报告：现代化为矛，稳定生产为盾,中邮证券,2026-02-11 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9ldNMzBYsBHYK8xzmle0Vlps=,https://pdf.dfcfw.com/pdf/H3_AP202602111819872526_1.pdf
农业周报：一号文发布，重视农业投资机会,太平洋,2026-02-11 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9lS+0WEzYku0lY0fSluoMxnQ=,https://pdf.dfcfw.com/pdf/H3_AP202602111819867901_1.pdf
农林牧渔行业研究周报：库存去化缓慢或继续压制后续商品猪出栏均价表现,申港证券,2026-02-10 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaGfVL7KAuccKASL+NdLQyr4=,https://pdf.dfcfw.com/pdf/H3_AP202602101819859264_1.pdf
农产品研究跟踪系列报告（194）：鸡蛋供应压力较大，奶价低迷或驱动奶牛存栏去化加速,国信证券,2026-02-10 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaJi8rE4EAIfpCb8DqNukDRo=,https://pdf.dfcfw.com/pdf/H3_AP202602101819856051_1.pdf
农业行业周报：猪价在旺季后或存回调压力,山西证券,2026-02-10 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaLpRbwb6ewzjMzMyaLEGLp4=,https://pdf.dfcfw.com/pdf/H3_AP202602101819851818_1.pdf
农林牧渔行业周报：中央一号文件发布，强调生猪产能综合调控,华源证券,2026-02-10 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaNla9lnARKXgAwpVIcXWu84=,https://pdf.dfcfw.com/pdf/H3_AP202602101819849584_1.pdf
农林牧渔：“一号文”的关键词如何指导长期投资农业,中航证券,2026-02-09 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa8L+HASE17uZDgaCdcdMMrY=,https://pdf.dfcfw.com/pdf/H3_AP202602091819828790_1.pdf
农业行业2026年度策略：养殖筑底去化，饲料整合加速,山西证券,2026-02-08 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwKgdvESrS0mnifnCSXqnGUU=,https://pdf.dfcfw.com/pdf/H3_AP202602081819823982_1.pdf
农业行业周报：建议关注生猪养殖行业的新一轮产能去化,山西证券,2026-02-08 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwI9Z4Fvja6Ly112yYKTcYww=,https://pdf.dfcfw.com/pdf/H3_AP202602081819823983_1.pdf
农业行业周报：猪价近期旺季活跃，旺季后或仍承压,山西证券,2026-02-08 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwOy257bfBxi+8maMWNwwdps=,https://pdf.dfcfw.com/pdf/H3_AP202602081819823984_1.pdf
农林牧渔行业周报：一号文件聚焦农业现代化“量化落地”，猪价节前走弱节后面临较大压力,开源证券,2026-02-08 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwKGrIiUS/5yLLo24fJSpZxw=,https://pdf.dfcfw.com/pdf/H3_AP202602081819824575_1.pdf
农林牧渔行业周报：猪价跌破成本线，关注行业产能去化,国金证券,2026-02-08 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwPpyPmoGdL5l/Cf40CEbYog=,https://pdf.dfcfw.com/pdf/H3_AP202602081819824999_1.pdf
农林牧渔事件点评：一号文件发布，重视农业投资机会,太平洋,2026-02-06 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xqcChq2sXK/UvLR0XunWJbW349fX00JHr3bBNUxKNAY=,https://pdf.dfcfw.com/pdf/H3_AP202602061819815484_1.pdf
宠物食品系列专题一：行业发展前景广，升级转型谋突围,山西证券,2026-02-06 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xqcChq2sXK/UvLR0XunWJYs+FZj+zhpoEtmSQVNjOlE=,https://pdf.dfcfw.com/pdf/H3_AP202602061819803976_1.pdf
农林牧渔行业2026年中央一号文件点评：提升农业综合生产力，强化生猪产能综合调控,东兴证券,2026-02-05 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XXPWChN6h48UCUdJZSuk2V4Nv8OfJL8gGmw4yE7jcOo=,https://pdf.dfcfw.com/pdf/H3_AP202602051819789597_1.pdf
中国宠物食品行业出海国别机会洞察报告,亿欧智库,2026-02-05 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XXPWChN6h48UCUdJZSuk2SL/isIdmIt4tXCSWCAAlTs=,https://pdf.dfcfw.com/pdf/H3_AP202602051819786187_1.pdf
农林牧渔2026年中央一号文点评：锚定农业农村现代化，聚焦粮食稳产提质、畜牧业健康发展、农业科技创新,国信证券,2026-02-05 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XXPWChN6h48UCUdJZSuk2Q6D52Wx0mzhTM/cIDcLWr0=,https://pdf.dfcfw.com/pdf/H3_AP202602051819780452_1.pdf
农林牧渔2026年2月投资策略：看好牧业大周期反转，港股奶牛养殖标的充分受益,国信证券,2026-02-04 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ifilBgyu/KkmEIs4jidAgI2KhAnmDM5nQ7EKFg5TTow=,https://pdf.dfcfw.com/pdf/H3_AP202602041819775391_1.pdf
农林牧渔行业报告：猪价季节性走强,中邮证券,2026-02-04 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ifilBgyu/KkmEIs4jidAgLZX+tw8j6sMbno0sP43PbE=,https://pdf.dfcfw.com/pdf/H3_AP202602041819764976_1.pdf
农林牧渔周观点：商品预期行至农产品，“一号文”渐进,中航证券,2026-02-03 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHARvI7cVDhIwQrnzeuIOh+s=,https://pdf.dfcfw.com/pdf/H3_AP202602031819582835_1.pdf
26年宠物行业白皮书-炼丹炉,泰安尚道网络科技,2026-02-03 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHBzKWU7d1smiyX4rObcKO3U=,https://pdf.dfcfw.com/pdf/H3_AP202602031819645542_1.pdf
农林牧渔行业周报：生猪价格转弱，节后供应压力仍存,华源证券,2026-02-03 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHOpS1D9ScF/k9Cj0ImPwIbw=,https://pdf.dfcfw.com/pdf/H3_AP202602031819668617_1.pdf
农业：我们想投什么样的企业 寻道修身 择企同行,华鑫证券,2026-02-02 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I4DH9Cz19/bvsHUYyIBw+pE=,https://pdf.dfcfw.com/pdf/H3_AP202602021819316481_1.pdf
农林牧渔行业研究：关注农产品价格波动，牛肉价格持续上涨,国金证券,2026-02-02 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I5GieCYlAiH+kyMwYmR5bwY=,https://pdf.dfcfw.com/pdf/H3_AP202602021819251708_1.pdf
农业周报：粮价上涨，重视种植产业链机会,太平洋,2026-02-02 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I2BCC+ss2QI142pDpHO3ubk=,https://pdf.dfcfw.com/pdf/H3_AP202602021819247749_1.pdf
农林牧渔行业周报：二育由惜售转出栏但去化有限，节后猪价回落风险加大,开源证券,2026-02-01 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=y+eIPaz1gSrBcZmYngL6KqUBVPWSf12mZAhu6nUCfKU=,https://pdf.dfcfw.com/pdf/H3_AP202602011819058705_1.pdf
农产品研究跟踪系列报告（193）：牛肉价格维持涨势，天然橡胶价格筑底回升,国信证券,2026-02-01 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=y+eIPaz1gSrBcZmYngL6Kqm4yVc0G3JHtebipivJiPw=,https://pdf.dfcfw.com/pdf/H3_AP202602011819037211_1.pdf
农产品研究跟踪系列报告（192）：能繁母猪存栏稳步下降，橡胶景气底部回升,国信证券,2026-02-01 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=y+eIPaz1gSrBcZmYngL6KnoU+DIpUoZBZQk2NkN0aP0=,https://pdf.dfcfw.com/pdf/H3_AP202602011819037189_1.pdf
26年宠物行业白皮书,杭州知衣科技,2026-02-01 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=y+eIPaz1gSrBcZmYngL6Kn/r3xGGpfNrSlS5TACx8rk=,https://pdf.dfcfw.com/pdf/H3_AP202602011819006274_1.pdf
农林牧渔行业双周报：养殖盈利有望逐步改善,东莞证券,2026-01-30 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vbzdc53JbV6/GPJE8j/CmkEA10c2Cf25Unp4PIwQXro=,https://pdf.dfcfw.com/pdf/H3_AP202601301818585976_1.pdf
生猪养殖行业月度跟踪：农林牧渔行业：猪价短期回暖，不改去化趋势,东兴证券,2026-01-30 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vbzdc53JbV6/GPJE8j/CmnlVlKyzl2cD64GUFcKTXlI=,https://pdf.dfcfw.com/pdf/H3_AP202601301818585598_1.pdf
农业周报：猪价反弹，粮价上涨,太平洋,2026-01-27 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ti0C8157FPcX743pDeeMGKsmF3lU6+5EAgByCVCdH+U=,https://pdf.dfcfw.com/pdf/H3_AP202601271818474484_1.pdf
农林牧渔行业周报：如何理解当下生猪与仔猪价格上涨,华源证券,2026-01-26 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1gFVAeMJgaADjjFf0NQOZrw=,https://pdf.dfcfw.com/pdf/H3_AP202601261818429722_1.pdf
农林牧渔行业周报：供给压力后置春节前后猪价承压，海外禽流感扰动引发祖代引种暂停,开源证券,2026-01-26 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1igPnN4pD8ckXFoHLr5rwhA=,https://pdf.dfcfw.com/pdf/H3_AP202601261818412073_1.pdf
农林牧渔行业点评报告：种源扰动与补栏分化并存，白鸡景气延续、蛋价弱稳待去化,开源证券,2026-01-26 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1utclgziz77mxwE4tlWkr1g=,https://pdf.dfcfw.com/pdf/H3_AP202601261818416771_1.pdf
天然橡胶专题二：石化链涨价带动，产能瓶颈明确，2026年价格预计易涨难跌,国信证券,2026-01-25 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUsgxcWPrPHGIunumgEGZcfU=,https://pdf.dfcfw.com/pdf/H3_AP202601251818402203_1.pdf
农林牧渔行业周报：2025年白羽祖代更新量157万套，我国牛存栏已累计下降8.6%,华安证券,2026-01-25 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUhoQkA9OiHaQCTBnJIW/TMc=,https://pdf.dfcfw.com/pdf/H3_AP202601251818397025_1.pdf
宠物行业新品趋势,南京炼丹炉数据技术,2026-01-25 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUo0s1NH03W/EgVmEjuySLC8=,https://pdf.dfcfw.com/pdf/H3_AP202601251818394855_1.pdf
农林牧渔行业研究：猪价持续承压，看好牧业景气周期,国金证券,2026-01-25 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUpU3DdRxh7isgF1eF+SuIIQ=,https://pdf.dfcfw.com/pdf/H3_AP202601251818399219_1.pdf
农林牧渔行业研究周报：商品猪出栏均价连续强势，能繁母猪去化延续,申港证券,2026-01-23 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ju4HdFC19ElyTpjqvAMgXRyTzFIGkquzi2IU5Spd2Ls=,https://pdf.dfcfw.com/pdf/H3_AP202601231818309972_1.pdf
2025猫粮行业趋势：社媒热度、品牌营销与需求洞察,数说故事,2026-01-23 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ju4HdFC19ElyTpjqvAMgXS1Kr0UvH6tijA/EbdJTPRE=,https://pdf.dfcfw.com/pdf/H3_AP202601231818306021_1.pdf
美国农业部（USDA）月度供需报告数据分析专题：美国2026年牛价景气预计维持向上，全球玉米、大豆25/26产季期末库存环比调增,国信证券,2026-01-21 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0OMrHjOdmvdpsq6N9Xr002I=,https://pdf.dfcfw.com/pdf/H3_AP202601211818190562_1.pdf
农业周报：猪价旺季反弹，产能持续去化,太平洋,2026-01-21 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0LoPFP94XRLfadee06QkcdA=,https://pdf.dfcfw.com/pdf/H3_AP202601211818183746_1.pdf
进口牛肉政策分析及展望：进口牛肉限制政策落地，看好牧业大周期反转,国信证券,2026-01-21 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0OawgdxVc2ZU+v6e9enT6Eg=,https://pdf.dfcfw.com/pdf/H3_AP202601211818190763_1.pdf
农林牧渔行业周报：猪价偏强震荡,中邮证券,2026-01-20 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lH4sf+Y0CevBldqKlzIHzx8k=,https://pdf.dfcfw.com/pdf/H3_AP202601201818150036_1.pdf
农产品研究跟踪系列报告（191）：牛价重启加速上涨，看好肉牛周期反转,国信证券,2026-01-20 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lH66HHIoKR2xD/sPEbgHmgpQ=,https://pdf.dfcfw.com/pdf/H3_AP202601201818136146_1.pdf
农林牧渔行业周报：猪价短期持续回升，行业能繁产能仍处高位,华源证券,2026-01-20 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lk2N7+6d3lbi/Ms1Aj8lH3S/Q9DcEOJW6RR3/anPZv4=,https://pdf.dfcfw.com/pdf/H3_AP202601201818166425_1.pdf
2026年农业食品行业年度策略：“误解”的消费，农业食品中的“健康”、“快乐”、“划算”,中航证券,2026-01-19 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEMIexoAKeEHPAHeI0eDmsk4=,https://pdf.dfcfw.com/pdf/H3_AP202601181818077701_1.pdf
农林牧渔周观点：养殖利润回至盈利，产能去化趋势或不改,中航证券,2026-01-18 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEPtPHwES5uUzrI2p29INj2M=,https://pdf.dfcfw.com/pdf/H3_AP202601181818077066_1.pdf
农林牧渔行业周报：本周生猪自繁自养扭亏为盈，12月宠物食品电商增速放缓,华安证券,2026-01-18 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEGT2HALPMBsNqBvkc1XJ1fw=,https://pdf.dfcfw.com/pdf/H3_AP202601181818076327_1.pdf
农林牧渔行业周报：犊牛价格持续上涨，看好牧业景气周期,国金证券,2026-01-18 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEOC1jlKTi/9XubFeEwfZG1E=,https://pdf.dfcfw.com/pdf/H3_AP202601181818074263_1.pdf
农林牧渔行业周报：旺季托底叠加大猪偏紧支撑猪价中枢，年货节后移宠物食品1月动销有望边际走强,开源证券,2026-01-18 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n1PLIhfneIFgzsdrLp2yEH5JgLkIv9d+4dsbHSbFXUA=,https://pdf.dfcfw.com/pdf/H3_AP202601181818069263_1.pdf
农林牧渔行业双周报：生猪养殖盈利有所回升,东莞证券,2026-01-16 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xVp7WELMfZr8TFjL9Cctw3I34tAInzA3xqcSuTSr78g=,https://pdf.dfcfw.com/pdf/H3_AP202601161817800306_1.pdf
农林牧渔行业周报：2025年12月猪价回暖，第三方数据去化幅度放缓,华源证券,2026-01-14 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kIwPO1Ct+MRZqqOkXrDev6zImycIVwsmSp3QNxr0nYA=,https://pdf.dfcfw.com/pdf/H3_AP202601131816989607_1.pdf
农业：全国主要牛羊产品集贸市场价格监测月报,云南唯恒基业科技,2026-01-14 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IlKKv3KaMlIRvoUT7rsNWQy50DnmU+gg+NFEDOWOkTo=,https://pdf.dfcfw.com/pdf/H3_AP202601141817022668_1.pdf
农业行业周报：建议关注生猪养殖行业的新一轮产能去化,山西证券,2026-01-14 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IlKKv3KaMlIRvoUT7rsNWcge2VDE8R9U+Xm/mboYBhI=,https://pdf.dfcfw.com/pdf/H3_AP202601141817002147_1.pdf
农林牧渔行业点评报告：1月下旬预计将迎出栏高峰，年前猪价预计底部小幅抬升,开源证券,2026-01-13 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kIwPO1Ct+MRZqqOkXrDev/3LPHiv64ocGleTMbE20xs=,https://pdf.dfcfw.com/pdf/H3_AP202601131816964677_1.pdf
2026农业年度策略：回归科技进步与优质企业本身,华源证券,2026-01-13 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqsp1M1EfPFr0GjEy/+BDA2iE=,https://pdf.dfcfw.com/pdf/H3_AP202601121816954986_1.pdf
农业周报：猪价旺季反弹力度式微，产能去化动力有望增强,太平洋,2026-01-13 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kIwPO1Ct+MRZqqOkXrDev4seBwfg3NuN+lF3rfx2A7c=,https://pdf.dfcfw.com/pdf/H3_AP202601131816970048_1.pdf
农林牧渔周观点：非瘟疫苗试验推进，关注技术审批领先企业,中航证券,2026-01-12 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqstX0OC5rSiStQSqa7iskCIQ=,https://pdf.dfcfw.com/pdf/H3_AP202601121816944260_1.pdf
农产品研究跟踪系列报告（190）：牛价环比稳步上涨，后续供给缺口有望持续拉大,国信证券,2026-01-12 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqsgRNujm3QRGPd/vWmif8sJ8=,https://pdf.dfcfw.com/pdf/H3_AP202601121816932443_1.pdf
农林牧渔行业周报：生猪养殖行业持续亏损，2025年上市猪企销量增长约25%,华安证券,2026-01-12 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VtmUejrZ1Hq2VTFsELyqsmgyLDd2WZKUYbLnK0DTTwg=,https://pdf.dfcfw.com/pdf/H3_AP202601121816931630_1.pdf
农林牧渔行业研究：保障措施落地催化牛价上涨，看好牧业景气周期,国金证券,2026-01-11 00:00:00.000,农业综合Ⅱ,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GXiXWtpteSOXX+ml9b3cq7ZsRHWU62Xx1tCNydamvhg=,https://pdf.dfcfw.com/pdf/H3_AP202601111816923127_1.pdf
