研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
电解铝：供应缺口将扩大并持续，即便假设伊朗战争全面结束,招银国际,2026-05-13 00:00:00.000,化学原料,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KKx/o0h8GXci4gNIaf+w9Mt0LMJ0TvkzY68ZIKBkLUs=,https://pdf.dfcfw.com/pdf/H3_AP202605131822268624_1.pdf
2025-2030年中国抗生素类化学原料药行业市场需求与发展前景分析报告,北京笃威尔数字技术,2026-05-06 00:00:00.000,化学原料,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BaaYezpV3tryL6L2DX9ubksVFlc2jNrIO4DxwDuAJbw=,https://pdf.dfcfw.com/pdf/H3_AP202605031821950381_1.pdf
氟化工行业：2026年4月月度观察：制冷剂价格继续上行，氟化工企业业绩高增,国信证券,2026-05-05 00:00:00.000,化学原料,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc8LsQrfCKIFcHi+T+cfM8qU=,https://pdf.dfcfw.com/pdf/H3_AP202605051821967105_1.pdf
中国有机硅行业：供给拐点已至，有机硅行业盈利修复可期,头豹研究院,2026-04-24 00:00:00.000,化学原料,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u0i1cZTNUMOPcM3SjCQs4LCvHdVK+FRA4umJ6bGnSbI=,https://pdf.dfcfw.com/pdf/H3_AP202604241821560921_1.pdf
国产替代加速！聚醚醚酮材料应用领域日益多元化,深圳汉鼎智库咨询服务,2026-04-23 00:00:00.000,化学原料,2,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/OdnvFqSBKsDWvabmdFdFHR2pmQKUamtqHoNnc5YJm0=,https://pdf.dfcfw.com/pdf/H3_AP202604231821488483_1.pdf
电子树脂行业点评：原料上涨叠加需求旺盛，PCB电子树脂报价上涨,国信证券,2026-04-20 00:00:00.000,化学原料,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii7+sNeazfcP8nzd66POpOlGc=,https://pdf.dfcfw.com/pdf/H3_AP202604201821331489_1.pdf
醋酸行业点评：成本推动叠加出口拉动，醋酸价格快速上行,国信证券,2026-04-15 00:00:00.000,化学原料,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uqf0AsMmfwmLEqOXs484JdM=,https://pdf.dfcfw.com/pdf/H3_AP202604151821221387_1.pdf
氟化工行业周报：制冷剂Q2长协调涨落地，HFCs三大核心品种R32、R134a、R125市场报价全面突破6万,开源证券,2026-04-06 00:00:00.000,化学原料,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DygsuT22wUGl9P2DlZr+8xhvI=,https://pdf.dfcfw.com/pdf/H3_AP202604061821030464_1.pdf
氟化工行业：2026年3月月度观察：二季度空调排产同比增速转正，制冷剂价格继续上行,国信证券,2026-04-03 00:00:00.000,化学原料,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gFO24YZW3e0PlygtpsizFLLMTn9p6vu50Y8vth0cJcw=,https://pdf.dfcfw.com/pdf/H3_AP202604031821009327_1.pdf
氟化工行业周报：氟化工产业链共振上涨，制冷剂行情韧性十足，静待外部局势明朗,开源证券,2026-03-29 00:00:00.000,化学原料,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5bprB1pQG8lAQ7mjvFS7GSw=,https://pdf.dfcfw.com/pdf/H3_AP202603291820837438_1.pdf
新质蛋白行业研究：重塑蛋白生产方式，开启万亿新赛道,易凯资本,2026-03-24 00:00:00.000,化学原料,42,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9PfrVt15M/+t08accccs4pqpM=,https://pdf.dfcfw.com/pdf/H3_AP202603241820727392_1.pdf
基础化工行业周报：化工进入击球区，全面继续坚定看好化工牛市,开源证券,2026-03-23 00:00:00.000,化学原料,35,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPVJXThU824sAetf/7nDOrgg=,https://pdf.dfcfw.com/pdf/H3_AP202603231820698043_1.pdf
氟化工行业周报：中东局势阶段性影响不改中长期趋势，制冷剂需求韧性十足，价格或将迎新一轮上调,开源证券,2026-03-15 00:00:00.000,化学原料,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0ZyZUB51ECwoUVWBTTpSfk8=,https://pdf.dfcfw.com/pdf/H3_AP202603151820565131_1.pdf
生物燃料及油脂化工行业：棕榈油价格大幅上行，生物燃料替代有望加速,国信证券,2026-03-10 00:00:00.000,化学原料,6,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G5q0J7vI7MapkjMb9ILLSYJle5/KNXsrfxkzozi3O9U=,https://pdf.dfcfw.com/pdf/H3_AP202603101820453862_1.pdf
蛋氨酸行业快评：能源价格大幅推高成本，中国蛋氨酸竞争力凸显,国信证券,2026-03-09 00:00:00.000,化学原料,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSM/aDesYfghsnPt6cauSjgtc=,https://pdf.dfcfw.com/pdf/H3_AP202603091820423220_1.pdf
氟化工行业：2026年2月月度观察：二季度空调排产同比增速转正，含氟聚合物价格持续上涨,国信证券,2026-03-06 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ficfSTrCBOxUDSrXIddH14zLVc3zSrhsWpwJtqg9bI0=,https://pdf.dfcfw.com/pdf/H3_AP202603061820342164_1.pdf
新材料2026年年度策略：关注国产替代&自主可控领域，重视新质生产力发展,山西证券,2026-02-08 00:00:00.000,化学原料,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=laLmyrxo1oSiGrVFb48kwOMekEU3x//dE25Ck00xvjM=,https://pdf.dfcfw.com/pdf/H3_AP202602081819824019_1.pdf
中国化工行业展望：供需拐点将至，行业分化开启,中诚信国际,2026-02-06 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xqcChq2sXK/UvLR0XunWJfyuynoH3s1OvOrvouC0p5M=,https://pdf.dfcfw.com/pdf/H3_AP202602061819808347_1.pdf
氟化工行业：2026年1月月度观察：氟化工公司业绩高速增长，含氟聚合物价格持续上行,国信证券,2026-02-06 00:00:00.000,化学原料,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xqcChq2sXK/UvLR0XunWJS79ryG5Dj9Ge4o8ciItS3c=,https://pdf.dfcfw.com/pdf/H3_AP202602061819805585_1.pdf
农化行业：2026年1月月度观察：钾肥合同价上涨，储能拉动磷矿需求，草铵膦将取消出口退税,国信证券,2026-02-04 00:00:00.000,化学原料,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ifilBgyu/KkmEIs4jidAgBw4qvPqH3lK/jJn6P1QtdM=,https://pdf.dfcfw.com/pdf/H3_AP202602041819768578_1.pdf
氟化工行业周报：三代制冷剂价格淡季坚挺，新一轮价格上涨或在酝酿；巨化股份、昊华科技等发布2025业绩预增公告,开源证券,2026-02-02 00:00:00.000,化学原料,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YE65Nzv4hDtw2Ic9QSC9I59UNtCbK9HboPKPaARALqw=,https://pdf.dfcfw.com/pdf/H3_AP202602021819255429_1.pdf
磷化工行业专题：磷矿石供需紧平衡，新能源贡献增量,国信证券,2026-01-30 00:00:00.000,化学原料,38,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vbzdc53JbV6/GPJE8j/Cmvx85SjjWK3fDzbHcnSdYq0=,https://pdf.dfcfw.com/pdf/H3_AP202601301818610019_1.pdf
基础化工行业研究：涨价行情成为主线，周期仍然聚焦龙头,国金证券,2026-01-25 00:00:00.000,化学原料,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUo17EiigZnhbPhzD3Rjqt6w=,https://pdf.dfcfw.com/pdf/H3_AP202601251818399222_1.pdf
钾肥行业点评：全球氯化钾供需紧张，2026年需求、价格有望超预期,国信证券,2026-01-23 00:00:00.000,化学原料,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ju4HdFC19ElyTpjqvAMgXa3LBzoNzkXtVua0jKJXA3Y=,https://pdf.dfcfw.com/pdf/H3_AP202601231818333402_1.pdf
基础化工行业周报：涤纶长丝行业新一轮减产开启，草铵膦供需向好、价格上涨,开源证券,2026-01-19 00:00:00.000,化学原料,30,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9pB72vVM/uzl593cCjatHTgEjRfOGeiMpgLnNtO1j3k=,https://pdf.dfcfw.com/pdf/H3_AP202601191818104875_1.pdf
氟化工行业周报：制冷剂R404、R507打响新年上涨第一枪，三美股份、永和股份业绩预增,开源证券,2026-01-19 00:00:00.000,化学原料,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9pB72vVM/uzl593cCjatHVyYwUiL/Qk+Nc3L4dsQqVw=,https://pdf.dfcfw.com/pdf/H3_AP202601191818091119_1.pdf
氟化工行业：2025年12月月度观察：一季度制冷剂长协价格落地，关注PVDF价格持续修复,国信证券,2026-01-08 00:00:00.000,化学原料,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vsm1MuxwuKdLBMcRAkEl8TekO6T86E+3S6WZeD6Uy/E=,https://pdf.dfcfw.com/pdf/H3_AP202601081816856037_1.pdf
化工行业：不同碳减排目标下生物质气化制绿色甲醇的经济性分析,中国化工学会烃资源评价加工与利用专委会,2025-12-31 00:00:00.000,化学原料,31,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0UMGqDnZbBqL2Ad6MHdmD6XYAys1OaBgHnE7ZRthquQ=,https://pdf.dfcfw.com/pdf/H3_AP202512311811775040_1.pdf
基础化工2026年度投资策略：AI“智变”化工：双向赋能下的产业升级与投资机遇,东海证券,2025-12-30 00:00:00.000,化学原料,69,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4leCkw1nxCVGqyBiUESiZRw2C87IOB2hih7X4G2YdR0=,https://pdf.dfcfw.com/pdf/H3_AP202512301811265933_1.pdf
氟化工行业周报：制冷剂长协价格延续上涨趋势，萤石价格企稳，金石资源拟收购诺亚氟化工股权,开源证券,2025-12-29 00:00:00.000,化学原料,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wJmoRmmifEjydfe/kPnTRwtpuFgYzGVdMBlHil99IiQ=,https://pdf.dfcfw.com/pdf/H3_AP202512291810386249_1.pdf
化工行业2026年度信用风险展望,联合资信评估,2025-12-26 00:00:00.000,化学原料,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2xV1PvvT9zZfDSJyjy98Jbc794JAI0+PVGKQ3aNt0f0=,https://pdf.dfcfw.com/pdf/H3_AP202512261808624527_1.pdf
新材料周报：碳纤维龙头宣布涨价，行业底部确认景气有望回升,山西证券,2025-12-24 00:00:00.000,化学原料,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=CMNyBMDustpJ2jwxRv7fxQbtO2yIrY1n0rDv7t8BgC0=,https://pdf.dfcfw.com/pdf/H3_AP202512241807221993_1.pdf
PCB材料行业报告：乘AI之风，PCB材料向高频高速升级,山西证券,2025-12-18 00:00:00.000,化学原料,33,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=i7PkX0DkjsucpjczEBFGaQOjjaO5TXyVJ+2B5QrB0zA=,https://pdf.dfcfw.com/pdf/H3_AP202512181803148514_1.pdf
氟化工行业周报：2026年制冷剂配额下发，行情保持趋势向上；PVDF头部企业停产，有望助推反转行情,开源证券,2025-12-15 00:00:00.000,化学原料,29,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fHfZM5e4nnG3Y83rf75wWSWs7rtdrrRcU1uqDNWtx0Q=,https://pdf.dfcfw.com/pdf/H3_AP202512151800765389_1.pdf
创制农药行业专题：中国创制农药有望迎来“Me too”到“Me better”跨越,国信证券,2025-12-12 00:00:00.000,化学原料,38,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NRB18F/sLmkGIWMyurzq0mtgOzUMqKJ/hMw41ECamlM=,https://pdf.dfcfw.com/pdf/H3_AP202512121799133948_1.pdf
2026年大化工行业投资策略：稳健配置+涨价品种，聚焦四大投资方向,东吴证券,2025-12-11 00:00:00.000,化学原料,93,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pvTYqdH+LMicWbVTBURjsP2XgFR5FetfyBChcKNKYqw=,https://pdf.dfcfw.com/pdf/H3_AP202512111798393229_1.pdf
动储需求旺盛，看好磷化工产业链发展前景,东吴证券,2025-12-09 00:00:00.000,化学原料,47,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MrPjTj36C6tPERUlBhSkPHCgD0h4HfRxti5kFmirlR8=,https://pdf.dfcfw.com/pdf/H3_AP202512091797101345_1.pdf
碳纤维：重塑工业文明的“黑色革命”，全球产业格局与中国机遇,深圳汉鼎智库咨询服务,2025-12-09 00:00:00.000,化学原料,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MrPjTj36C6tPERUlBhSkPBmjJTYiL7W86AV1IniMgJw=,https://pdf.dfcfw.com/pdf/H3_AP202512091796956714_1.pdf
化学工业气候信息披露：基于A股上市公司报告的实证分析,苏州工业园区绿色江南公众环境关注中心,2025-12-09 00:00:00.000,化学原料,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MrPjTj36C6tPERUlBhSkPLaO3AczRgFU1Wf3azMO0GI=,https://pdf.dfcfw.com/pdf/H3_AP202512091797115784_1.pdf
氟化工行业周报：HFCs行业稳健运行，趋势未变，机会明显,开源证券,2025-12-01 00:00:00.000,化学原料,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6DjqrvywRuq5VjNc+rn3YWRHHH6p7IQXHUSxbl1KzFk=,https://pdf.dfcfw.com/pdf/H3_AP202512011791686247_1.pdf
基础化工行业周报：发改委价格司组织召开价格无序竞争成本认定工作座谈会，2026年中国钾肥大合同达成,开源证券,2025-12-01 00:00:00.000,化学原料,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6DjqrvywRuq5VjNc+rn3YTEVwfQIKKN2A8ZpIyQfbAc=,https://pdf.dfcfw.com/pdf/H3_AP202512011791845177_1.pdf
电子皮肤行业深度报告：实现机器柔性触觉，感知世界触手可及,山西证券,2025-11-21 00:00:00.000,化学原料,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=46iwNvmVxvqC7RfgZd2I61h6jfI0ieWNsdy5tp4H/kE=,https://pdf.dfcfw.com/pdf/H3_AP202511211785486157_1.pdf
新材料周报：储能产业需求爆发，锂电材料价格持续上涨,山西证券,2025-11-19 00:00:00.000,化学原料,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pAcXU3mZEPR/be7pEpGqmKgc1zWiw7YUsRwBYGNJp+w=,https://pdf.dfcfw.com/pdf/H3_AP202511191784300778_1.pdf
基础化工行业投资策略：“反内卷”为盾，需求为矛，化工有望迎来新一轮景气周期,开源证券,2025-11-19 00:00:00.000,化学原料,51,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pAcXU3mZEPR/be7pEpGqmH6XlJLARIZsiHmOR/Xun8Q=,https://pdf.dfcfw.com/pdf/H3_AP202511191784338688_1.pdf
氟化工行业周报：R134a价格超预期上调，制冷剂板块性价比显著，长期布局正当时,开源证券,2025-11-17 00:00:00.000,化学原料,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=f66l2rSlD79qQS+WCMOpHt9IvoNnZwZy5wyNwO0OuUQ=,https://pdf.dfcfw.com/pdf/H3_AP202511171782863194_1.pdf
农化行业：2025年10月月度观察：钾肥供需紧平衡，磷酸铁锂涨价，草铵膦持续去库,国信证券,2025-11-06 00:00:00.000,化学原料,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UbWPFA82PZKOsGTTaSVtT0iW44ynzThMNDLKmsY/8is=,https://pdf.dfcfw.com/pdf/H3_AP202511061776348127_1.pdf
氟化工行业周报：制冷剂趋势不变，积极把握回调后的布局机会,开源证券,2025-10-19 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56qIZpStZHc35zpG8Dt2Djmo=,https://pdf.dfcfw.com/pdf/H3_AP202510191765089296_1.pdf
中国氮肥生产与消费的氧化亚氮减排研究,美国环保协会,2025-10-14 00:00:00.000,化学原料,43,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hFC0SqcQ78+lmAu/EfptFiOCC0R8aJEFTO2CvUqWljU=,https://pdf.dfcfw.com/pdf/H3_AP202510141761776444_1.pdf
化学储能行业ESG白皮书,荣续ESG智库研究中心,2025-10-12 00:00:00.000,化学原料,35,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SKIaq2ANLxlnG+/vral3X9E=,https://pdf.dfcfw.com/pdf/H3_AP202510121760794260_1.pdf
氟化工行业：2025年9月月度观察：四季度制冷剂长协价格落地，制冷剂报价持续上涨,国信证券,2025-10-12 00:00:00.000,化学原料,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SOjNE7Ttrfp+6f37KZILaJA=,https://pdf.dfcfw.com/pdf/H3_AP202510121760706036_1.pdf
氟化工行业月报：制冷剂价格上行，萤石及氢氟酸行情回暖,东海证券,2025-10-11 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xbpXtel1SwF5O+Ijf/tVIUJMYy0bJtvoqIHEJWkWeYs=,https://pdf.dfcfw.com/pdf/H3_AP202510101759707094_1.pdf
马来西亚塑料循环系列：探索电气和电子行业的塑料循环利用机会,世界银行,2025-10-10 00:00:00.000,化学原料,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xbpXtel1SwF5O+Ijf/tVIT/24Pf0SB6NzHps/U6kXeM=,https://pdf.dfcfw.com/pdf/H3_AP202510101759328881_1.pdf
氟化工行业周报：萤石行情持续复苏、制冷剂继续向上，印度对我国HFCs制冷剂发起反倾销调查,开源证券,2025-09-29 00:00:00.000,化学原料,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sEv2MWaNFeowR2x5nipO1tYMDc5M2+7uOpfzbwjZyBA=,https://pdf.dfcfw.com/pdf/H3_AP202509281752324332_1.pdf
氟化工行业月报：行业高景气持续，企业盈利能力提升,东海证券,2025-09-23 00:00:00.000,化学原料,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UsqRK9LzfDjUs3lllntg3N9QGFM6mrNu9RmQ6h+63Rg=,https://pdf.dfcfw.com/pdf/H3_AP202509231749146227_1.pdf
可持续航空燃料（SAF）行业点评：欧盟SAF强制添加需求拉动，国内生物航煤出口量价齐升,国信证券,2025-09-18 00:00:00.000,化学原料,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OqPo8NCBY06mq07z3k+8SsITVQNS2JSwzfmMJnevvqc=,https://pdf.dfcfw.com/pdf/H3_AP202509181746158058_1.pdf
基础化工行业研究：关税压力测试下胎企开始分化，下半年行业有望改善,国金证券,2025-09-17 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Td8cFxRaqHj4Wg8YfpOO2d3i2zE1MbHJwig8zIKqCU4=,https://pdf.dfcfw.com/pdf/H3_AP202509171745453273_1.pdf
"2025年中国民爆行业研究报告：""十四五""收官显成效，内外需求双轮驱动（精华版）",头豹研究院,2025-09-09 00:00:00.000,化学原料,16,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jOpZ8q3SeihB01PVClRo1kTGlJxH5TM0UngW0+NviaQ=,https://pdf.dfcfw.com/pdf/H3_AP202509091740796588_1.pdf
生物柴油行业周报：SAF本周实现高位继续上涨，单吨到岸价突破2700美元,民生证券,2025-09-09 00:00:00.000,化学原料,7,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jOpZ8q3SeihB01PVClRo1oLANwzhVtPShNfGSVU46LE=,https://pdf.dfcfw.com/pdf/H3_AP202509091740672552_1.pdf
天然色素行业点评：FDA计划淘汰合成色素，国内天然色素企业或受益于需求爆发,山西证券,2025-09-03 00:00:00.000,化学原料,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3ixVVggSYePE6RxJTc+J5lvg7mtq/xIsQti71+ZJt0U=,https://pdf.dfcfw.com/pdf/H3_AP202509031738338910_1.pdf
氟化工行业：2025年8月月度观察：主流制冷剂价格持续上涨，液冷板块开启增长空间,国信证券,2025-09-02 00:00:00.000,化学原料,27,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LL5s7nKJR4zExFgtJe+5/opkhXZOHt2BJz5ciTYgCuo=,https://pdf.dfcfw.com/pdf/H3_AP202509021738032659_1.pdf
氟化工行业周报：制冷剂企业2025H1利润继续断层式上涨，萤石景气有所复苏，制冷剂价格或将继续上调，行情远未结束,开源证券,2025-08-31 00:00:00.000,化学原料,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MHv7PDaDjgW3qvW84LHM+vkurUrKGQTsL+cdoFJDwiE=,https://pdf.dfcfw.com/pdf/H3_AP202508311737359879_1.pdf
市场洞察：从实验室到深空，陶瓷基复合材料加速商业化落地,头豹研究院,2025-08-26 00:00:00.000,化学原料,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HgZco4YlXhpLZ5hROV4D7YbX/V+IBdOWF55xQeEpBC0=,https://pdf.dfcfw.com/pdf/H3_AP202508261734888639_1.pdf
原油周报：美国原油库存下降，对油价有所支撑,东吴证券,2025-08-24 00:00:00.000,化学原料,60,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUVVSaPHAmnnPYirua4TMrrZ6Vn7ZlJX7L7ItUo6cJ8=,https://pdf.dfcfw.com/pdf/H3_AP202508241733472111_1.pdf
