研报名称,机构名称,发布时间,行业,研报地址
公用事业行业-电力天然气周报：《关于促进新能源集成融合发展的指导意见》发布，10月规上工业天然气产量同增5.9%,信达证券,2025-11-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=NZ1UzBD/p6ri4S2mLSrUgpVIQUh3vOG0uPtZu0OvtHE=
2024年电力行业经济运行报告,中国电力企业联合会,2025-11-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ejU8ec8Ztpv3WLVED8L+yf1VK6+7NMW93x+aafRfwLI=
公用环保202511第2期：《生态环境监测条例》公布，25Q3公用环保基金持股情况梳理,国信证券,2025-11-11 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=J3TeoI0nJyrktVM2xZFkn9ql59k//9o1j6UzUUe8fnU=
公用事业行业跟踪周报：推进煤炭与新能源融合发展，碳中和碳达峰的中国行动白皮书发布,东吴证券,2025-11-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DSlDEcPhQg9YUtRjTVcp/VNeqtTJG5no65T7zeER4SY=
大能源行业2025年第45周周报：电力三季报回顾：绿电核电延续承压火电降本增利水电延续稳健,华源证券,2025-11-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+Dxd2Ka/3MSUM9SVMKWHFXVmHvuSeXOqvyXG12SEpkg=
电力行业周报：等离子体所主导的国际标准发布，曦融兆波完成数千万元融资,开源证券,2025-11-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+Dxd2Ka/3MSUM9SVMKWHFaYF14S1apuXjNTUTuqBJgM=
公用事业行业—电力天然气周报：省级电力现货全面覆盖，LNG最高气化服务费确定为0.20元/方,信达证券,2025-11-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7BuH0qwcF3fALOIIsnVZQ8yEoB7FO2GjENIbH1gTejY=
美国电力需求点评：AI或大幅拉动美电力需求 关注相关电力设备出口机会,华源证券,2025-11-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UbWPFA82PZKOsGTTaSVtT3pDt0c1opKMy/3ZLf9efEA=
公用环保2025年11月投资策略：商务部支持国际航行船舶绿醇等加注，公用事业2025三季报业绩综述,国信证券,2025-11-04 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WYnEO0PChb6+hY7HPElxS4MrrKOnrnhR4d/SwNsWzc0=
公用事业行业跟踪周报：十五五规划：持续提高新能源供给，推进化石能源有序替代,东吴证券,2025-11-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8JbUKjYvhmvReI5x+fiQij8=
公用事业及环保产业行业研究：现货负电价指引市场供需，对实际收益影响尚有限,国金证券,2025-11-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=M3W+xvIoKL6BPVVY0LPN8CfYvELNEQO7+La2j3IRaf0=
大能源行业2025年第44周周报：“十五五”规划建议支持大力发展储能 产业链维持高景气,华源证券,2025-11-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2R2GwUSzqkpYR1CTmpKwIoCu9b/Ofu+XmNO3kMx4NIE=
公用事业行业—电力天然气周报：广东、江西机制电价竞价结果出炉，9月我国天然气表观消费量同比下降1.6%,信达证券,2025-11-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2R2GwUSzqkpYR1CTmpKwIhAusn9+tr5zjkMATWRUnss=
电力行业周报：BEST氚兼容增压系统通过验收，西部超导成立子公司合肥聚能,开源证券,2025-11-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2R2GwUSzqkpYR1CTmpKwIgfLWZPpqZt0QwFMBRT42BI=
公用事业行业动态点评报告：9月电力数据：水电出力由降转增，用电增速同比+4.5%,华龙证券,2025-11-01 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9ZuRjuN7Cp7soXyUdvbi+yQ/3nPCY2EV/6hS3n8WHDg=
江苏专题：新型电力系统助力零碳园区建设,中国能源研究会,2025-10-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BZx4sIvc1ZaAK0tUYa4jhwH3Y/1TSD/F3RnPI2C2H1M=
电力行业2026年度投资策略：电改加速深化，预期有望趋稳,开源证券,2025-10-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3XOE9tuQCeYEKPg1b8QemJPMPSoKp7dgljeSJB9lp4A=
公用环保202510第4期：前三季度全社会用电量7.77（+4.6%），绿色甲醇政策梳理,国信证券,2025-10-28 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Klp1pHCuhBSVNsxGtiNHxPgyGuBie0Uu5KQKQm+GsgQ=
公用事业行业跟踪周报：加快建设新型能源体系，2025M1-9用电量同增4.6%,东吴证券,2025-10-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U3hEii+RoCHWbL9q+iUF+EExOzFqOgx970bUyPKiDSs=
大能源行业2025年第43周周报：9月二产用电持续修复 原煤供给边际回升,华源证券,2025-10-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=B6A7Rc+ZDO2TxGKVY207+iCk8xTyvFO2q3YZ9E/n1zE=
公用事业及环保产业行业研究周报：9月用电量同比增长4.5%，工商业用电增速保持韧性,国金证券,2025-10-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=B6A7Rc+ZDO2TxGKVY207+txf7AhXQoXYClDlzleDkio=
电力行业周报：十五五规划建议前瞻布局核聚变，安东聚变完成亿元首轮融资,开源证券,2025-10-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=B6A7Rc+ZDO2TxGKVY207+ma2FZTIAed876a/wZyQ3tw=
公用事业行业电力天然气周报：广东明确26年电价区间，9月我国天然气产量同比增长9.4%,信达证券,2025-10-25 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vThHGqY+kWiANO/DlbpS3ueYCOZ34Z/zDsEBr8OtwVI=
公用环保行业202510第3期：国家发展改革委新增可再生能源非电消费考核，风电核电增值税政策调整,国信证券,2025-10-22 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=H997xONAa87j2f+Y2fMtWF1DuD+1QbW/acdr7f4z0ss=
公用事业行业跟踪周报：推荐建投能源等火电低估价值+充电桩光伏出海投资机会,东吴证券,2025-10-20 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=prfADWMIFM1ipLZEkjogjDwm19Rwa+saC+k3yTTtykg=
公用事业及环保产业行业研究：连绵秋雨影响煤炭生产，华西秋汛电量同比高增,国金证券,2025-10-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56vO/XfyUrrpDBYJZebiGa3o=
电力行业周报：FEC 2025在成都召开，许继脉冲电源通过验收,开源证券,2025-10-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56tBc/EPG6hs5WES3rBOx3IM=
公用事业行业—电力天然气周报：新疆甘肃增量项目机制电价出炉，《油气管网设施公平开放监管办法》发布,信达证券,2025-10-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MC+x3QEEwF2qLV6k+MR56uXsZywoDBWi8LFOaknRaBE=
新型电力系统下风光储系统发展趋势分析,中国新型储能产业创新联盟,2025-10-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hFC0SqcQ78+lmAu/EfptFm9BY0IkCzIzvRAHwGwYyT0=
公用环保202510第2期：多省发布“136号文”承接文件，绿色甲醇生产路线梳理,国信证券,2025-10-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qfXHKU/bUZjBoEO2Hcm792PLJcIeccE9h2OVd923vCg=
公用事业行业跟踪周报：山东有序推动绿电直连发展，宁电入湘正式投入商运,东吴证券,2025-10-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qfXHKU/bUZjBoEO2Hcm797RARhGyu0iSEp95pV8QuEs=
公用事业行业—电力天然气周报：云南增量机制电价结果可观，8月我国天然气表观消费量同比增长1.8％,信达证券,2025-10-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SGG2S1VJUMmwezypQg5e2uA=
电力行业ESG白皮书,荣续ESG智库研究中心,2025-10-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SNh7uQ/msXsNKGVZVD6XpEY=
电力行业周报：BEST装置建设全面启动，核心部件招标有望提速,开源证券,2025-10-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SHCuERlXdzIKqAtA3+PtZ1E=
大能源行业2025年第41周周报：“十五五”《能源规划管理办法》发布两部门治理价格无序竞争,华源证券,2025-10-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3b5ki1+QIPWzDBdGbLp7SCljpAms9ojkOTNA0seqqdo=
电力能源行业周报,英大证券,2025-10-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ljyUZG+oGP24m7U+5Q4o080moqqqE89QFahW2BC1leI=
上海虚拟电厂的创新路径与成效：构建多时空尺度电算协同新范式,国网上海市电力公司,2025-09-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7ft6tW+Pof61dW96nZB8GZXi6tKQaNptVhs4ktzlzFc=
公用环保行业202509第5期：2035年国家自主贡献明确，风光装机容量力争达到36亿千瓦,国信证券,2025-09-29 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kkQV2N5B83ZB+eyt8Re7Q+QPZViBh9YDTqObcoiWE/Y=
大能源行业2025年第39周周报：8月新能源新增装机续降 非电利用有望助绿氢氨醇获政策进一步支持,华源证券,2025-09-28 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sEv2MWaNFeowR2x5nipO1hIm68z5mj+MorY0RBHQ5T8=
公用事业及环保产业行业研究：8月全国光伏、风电累计装机分别同比+48.5%/+22.1%,国金证券,2025-09-28 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sEv2MWaNFeowR2x5nipO1ijvU1/5v04cEEws2lXOuiI=
公用事业—电力天然气周报：远期低碳转型目标明确，中俄能源领域合作进一步加深,信达证券,2025-09-28 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=my7uZBYpeA3GvFKlQroKTHMJcMCxJovBs8Wl/icsJr4=
电力行业周报：美国CFS再获售电协议，环流四号装置落地上海,开源证券,2025-09-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=my7uZBYpeA3GvFKlQroKTAWmeJP+GLXeLvkq7YbrSsU=
公用环保行业202509第4期：8月规上工业发电量同比增长1.6%，广东136号文方案发布,国信证券,2025-09-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=UsqRK9LzfDjUs3lllntg3DZBoj/W6iF5QB23MAZzn6M=
公用事业行业跟踪周报：广东136号文正式发布，藏粤直流特高压开工,东吴证券,2025-09-22 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6SLLe90LOIOeZ3o0I8R5s5ElkmFZxrZ/LWSahKVEfQQ=
公用事业及环保产业行业研究：26年容量补偿比例有望升级，优化火电收入结构,国金证券,2025-09-22 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6SLLe90LOIOeZ3o0I8R5s5L3mzEUfv+TGCckFIqG4PE=
公用事业—电力天然气周报：8月全国规上工业发电量同比增长1.6%，天然气生产量同比增长5.9%,信达证券,2025-09-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jnmz2TdRAIsz+g/1WjIfzgOyV3htsaPKloJCUVU3otQ=
电力行业周报：原子能法颁布，山东泰开中标BEST装置FDU开关,开源证券,2025-09-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jnmz2TdRAIsz+g/1WjIfzg6HHPr2SCfW6wzOHWRNbkM=
电力行业7月月报：火电同比增速回升，多省“136”号文政策出台,信达证券,2025-09-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=olS04kkrGbFJNAb6wcvN/TWdDY9+Ta4KZko/MJnahZU=
公用环保行业202509第3期：新型储能规模化发展推进，新能源发电就近消纳电价机制完善,国信证券,2025-09-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mdS6/uWQfJM/34+/VPxUe/X31SM+HYYSYjI4h14IKls=
大能源行业2025年第37周周报：山东机制电价竞价及绿电就近消纳解读 关注绿色甲醇和能源RWA机遇,华源证券,2025-09-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mdS6/uWQfJM/34+/VPxUe8ApvPeQr6wkZ9im6Eq2jhM=
公用事业行业跟踪周报：完善就近消纳价格机制落地，推荐南网能源、南网储能配置机会,东吴证券,2025-09-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mdS6/uWQfJM/34+/VPxUe9RbAATKVZTxh0KnkQzdd0o=
公用事业—电力天然气周报：山东增量项目竞价结果出炉，8月天然气进口量同比增长0.76%,信达证券,2025-09-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5TkTFel9JDlQMrgZgUQdwEsws2Yu4UwqFemiof85vG8=
公用事业及环保产业行业研究：新能源机制电价竞价的山东范本,国金证券,2025-09-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5TkTFel9JDlQMrgZgUQdwHfBsI9XaxxjM9TbJugxFyk=
电力行业周报：中国聚变抢抓聚变发展机遇，Astrol获脉冲电源订单,开源证券,2025-09-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5TkTFel9JDlQMrgZgUQdwBNeKtYS7WFSnlhV38oAAkk=
公用事业行业2025年上半年业绩综述：净利润及盈利能力均有所提升,东莞证券,2025-09-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jOpZ8q3SeihB01PVClRo1phgu68uDeqZbwd/kAweudY=
公用事业行业跟踪周报：浙江136号文征求意见，金上—湖北特高压工程正式送电,东吴证券,2025-09-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Va9AcegGEKJlDqdYQoS8rFW/cYV1IOmRL9hw8Tj2+HE=
公用环保行业202509第2期：绿色液体燃料产业化试点推进，“煤电+熔盐”1GWh储能项目投运,国信证券,2025-09-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Va9AcegGEKJlDqdYQoS8rIaKTm/ga2SvMK/fy0vtdJA=
大能源行业2025年第36周周报：国补发放加速 储能电芯涨价,华源证券,2025-09-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ad90330l0r8szeI4mkc2QnQz1AvmkmxOVrXeLRzLpWk=
公用事业及环保产业行业研究：下半年火电发电量增速如何展望？,国金证券,2025-09-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ad90330l0r8szeI4mkc2QovCS7crq7LAqy52kCOQi/4=
电力行业周报：欧盟通过54亿欧元聚变投资提案，杭氧股份布局可控核聚变领域,开源证券,2025-09-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ad90330l0r8szeI4mkc2QknQ6xrN3kwcHKFkkQuKJLE=
公用环保2025年9月投资策略：全国碳市场建设持续推进，推动城市绿色低碳转型发展,国信证券,2025-09-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LL5s7nKJR4zExFgtJe+5/rkbuI5vP9pv7fTCNxIw0i0=
公用事业行业跟踪周报：9月江苏电价不及预期，关注新能源对火电发电量的挤占影响,东吴证券,2025-09-01 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MJ3xioKgNhk1hYhJk1W6aK3m+rRxZJpuaKEMvoa9uCs=
电力行业投资策略：可控核聚变技术百花齐放，终极能源梦想照进现实,开源证券,2025-09-01 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MJ3xioKgNhk1hYhJk1W6aA4Ky7MEUDSuMhOMLfDtz5s=
大能源行业2025年第35周周报：7月电力装机数据分析 绿色甲醇开工情况跟踪,华源证券,2025-08-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MHv7PDaDjgW3qvW84LHM+tRgloEylx2dThYJ01JIs84=
公用事业—电力天然气周报：云南、湖北136号文印发，川气东送二线首段正式投产,信达证券,2025-08-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MHv7PDaDjgW3qvW84LHM+mafxTI4bMTGcb8lA65yCEU=
公用事业及环保产业行业研究：7月全国光伏、风电装机累计同比增长分别50.8%、22.1%,国金证券,2025-08-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TOgHlRQmRIdn4zizQhN9fEEAsfvUPeR1ERZi9uauZlU=
可控核聚变行业周报：Helion预计年内验证发电，英伟达首度布局聚变领域,开源证券,2025-08-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TOgHlRQmRIdn4zizQhN9fGkPYsKRxYDkVyPj9SGs+xI=
公用事业行业双周报：月度用电量首次突破万亿千瓦时，用电需求旺盛,东莞证券,2025-08-29 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BJDoBbUR+rLLVekuPW6WWOIFrYjxepwT8F9Z6XGcz3w=
公用事业行业跟踪周报：2025M1-7用电增速持续提升，火电恢复/水电偏弱,东吴证券,2025-08-25 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JkYfBgdyh6mbw1+gP5447gxvRJhr2ocy6Kgn7fYkbAU=
公用事业及环保产业行业研究：长江电力、国电电力发布分红规划，板块红利属性强化,国金证券,2025-08-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUVVSaPHAmnnPYirua4TMrGJQdsXEyCWvFKH41NBQcY=
大能源行业2025年第34周周报：高温带动7月用电超预期 原煤产量大幅转负,华源证券,2025-08-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUVVSaPHAmnnPYirua4TMq/Uq6B9JaX7sXGB/YAxwlg=
公用环保行业202508第4期：7月全社会用电量同比+8.6%，1-7月新增电力装机32505万千瓦,国信证券,2025-08-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUVVSaPHAmnnPYirua4TMsYjRp5x5Kln0yX5Ole6h3w=
公用事业—电力天然气周报：7月全社会用电量同比增长8.6% ，LNG进口量同比下降7.8%,信达证券,2025-08-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9CAenMWPPaCx2973iMXAQQyHMaC5Lc+Zq8742S7d49Q=
电力月报：多地“136”号文衔接落地，风光装机抢装告一段落,信达证券,2025-08-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fZhOEB8bnyJRXkkP6rpUTjve6C2w7CS8qYmX5z78qmM=
公用环保行业202508第3期：甘肃136号文细则出台，长江电力发布未来五年分红规划,国信证券,2025-08-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vwmdK9RlIkd1xT6ymVhKrQ0n8b2Z7iZXNm5QocNIkUU=
公用事业行业跟踪周报：继续推荐长江电力在高股息资产中的配置价值,东吴证券,2025-08-18 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=S4LMfpS5vjd/zeCuGi0DeGdYG1O2BRh+zETzus5pDvc=
大能源行业2025年第33周周报：海外SOFC需求预期上修 关注国内企业出海机遇,华源证券,2025-08-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gCsax9BejqO3BN5JiRYGBca33jRWCSPp33U9PyxlfUA=
公用事业及环保产业行业研究：美国LNG产能上线时间为何一再推迟？,国金证券,2025-08-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUYVn8+AVHAtDvdhWvYiy7BzhuEZBeV4A6WbGBqNeEA=
公用事业—电力天然气周报：长江电力延续高分红承诺，7月份我国天然气产量同比增长7.4%,信达证券,2025-08-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ZUYVn8+AVHAtDvdhWvYiyzFT6oBllPNBRGL2iRkWQiQ=
公用事业行业双周报：7月份规上工业发电量同比增长3.1%,东莞证券,2025-08-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wGsX2Gugw/Iy40UIU/raWddxtUCCIY/VB5f6lkvedUQ=
公用环保行业202508第2期：山东136号文细则发布，浙江电力现货市场转正式运行,国信证券,2025-08-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=c00xMTf+NQ4MOM6ngokqeLytkfxSXec5W926bkuAdNI=
公用事业行业跟踪周报：山东136号文正式出台，浙江电力现货市场转正,东吴证券,2025-08-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=c00xMTf+NQ4MOM6ngokqeBUMLeV7iPXxBv4HgyM+pO8=
公用事业行业点评报告：山东136号文正式印发，新能源收益率确定性提升&电力市场交易机制健全,东吴证券,2025-08-11 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xlxWKjFcm6eZhQElB4dJc37K885g/99IzEEHGOI16rg=
公用事业—电力天然气周报：浙江电力现货市场转入正式运行，7月份我国天然气进口量同比下降2.1%,信达证券,2025-08-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Hkhckgq3kJTfFunS49jHSIo8ZR/RQps7Ze7Irw1sq8c=
电力行业点评报告：香港RWA注册平台上线，继续关注RWA对虚拟电厂、电交易、碳交易的赋能,东吴证券,2025-08-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hcDmwHpaUBFQfPXdGPEqYXDxuzdE9yBT7fNa8+re1rE=
电力年中更新2025,国际能源署,2025-08-05 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OLkTIBF+7kehNuiDxhKRCS0iLSkKajht/O7QuzzGM/w=
公用环保2025年8月投资策略：省内天然气管输价格机制完善，广东调整煤电、气电容量电价,国信证券,2025-08-04 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OAmez0xNfh8eJ3CrrHuc2q7jGGYYLF/t7Bs5+vxrTUU=
公用事业行业跟踪周报：继续推荐受益绿证价值提升+装机高增的绿电板块,东吴证券,2025-08-04 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OAmez0xNfh8eJ3CrrHuc2vdU2SYJokMAkoK3OIany2Q=
公用事业—电力天然气周报：中电联预测2025年全社会用电量同比增长5%~6%，省内天然气管网定价机制完善,信达证券,2025-08-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9PyEFRJ/HkwHNUCCKDomvSZpnfhC+Zj49PiOk9gMjJg=
大能源行业2025年第31周周报：煤电、抽蓄核准维持高景气 关注传统发电设备,华源证券,2025-08-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ijHGI+RWPHn0naZvYMYkqMC78LWelK4pOaghhubuUAs=
公用事业及环保产业行业研究：1H25二产、三产度电产值有何新变化？,国金证券,2025-08-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ijHGI+RWPHn0naZvYMYkqAlhGM4pNMkwlO6NyRME9Y0=
电力及公用事业行业：雅江水电布局或将重构更稳定高效的能源系统,东兴证券,2025-08-01 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EpFmClJEZE3mgz9P20+4uRsnHhVIDps37hNw/RTKPbg=
公用事业行业双周报：6月份全社会用电量同比增长5.4%,东莞证券,2025-08-01 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EpFmClJEZE3mgz9P20+4uXRs/ZDW85fYogPdozBAWt8=
2025年上半年电力行业信用风险总结及展望,联合资信,2025-07-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rgkFpQQy1VdtB6g8kJx0MN7Du2yX463rJoridxSPRzM=
新型电力系统系列报告之五：新能源行业发展回顾与展望：新能源筚路蓝缕 目前的形势与我们的任务,华源证券,2025-07-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1ty3c2DAOpK06Ey7dFpLMkH4DijxIzSKF8JVhl8Z8pM=
公用事业及环保产业行业研究：6月光伏新增装机16GW，环比增幅收窄,国金证券,2025-07-28 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G7Em0vxZ7Uwm6+wL+qp+FxFuKYa5o2gkMx3P8CWft4c=
大能源行业2025年第30周周报：6月电力数据分析 储能容量电价政策有望陆续出台,华源证券,2025-07-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GLBAb8h72G75HCD/4A/P3FYS+DK4Ni7sNJtk26S2oyI=
公用事业行业跟踪周报：中国聚变能源公司正式成立，全国首个跨省区绿电直连项目获批,东吴证券,2025-07-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=GLBAb8h72G75HCD/4A/P3KJeuabr5b4dhYtKBJDKXYg=
公用事业—电力天然气周报：6月光伏装机增速环比大幅降低，天然气进口量同比下降5.5%,信达证券,2025-07-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kItUA3I+lyCtvjEeKtyyuayygqtoP04IoW11g8owaUY=
2025中国水力发电行业现状报告,上海嘉世营销咨询,2025-07-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kItUA3I+lyCtvjEeKtyyuRm9qF+n3aj5rhtFDAxwE5A=
公用环保行业202507第3期：雅鲁藏布江下游水电工程开工，甘肃容量电价拟提升至330元/千瓦,国信证券,2025-07-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sD/vw1b8r8K6o3SI1nMuZ6hhBpa3o3FL2pPAzh76YKM=
