研报名称,机构名称,发布时间,行业,研报地址
批发和零售贸易行业研究：酒店供需关系持续改善，周期复苏进一步验证,国金证券,2026-05-05 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=L1lRXMabK5Ss4XKsaKCfc0B77LScjvacP9jKHTuaxEM=
「面膜」2026年4月市场报告：你的跨境电商「口袋分析师」-1对1服务&类目可定制,蔚云出海(广州)企业咨询,2026-04-29 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9ZapTwxXRoU6qdk1dhBUeGiv9UaVbhRqcCRmdgLTX2c=
大消费行业周报（4月第4周）：纺服上游涨价或影响分化,世纪证券,2026-04-27 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=I0G8zgsN1iSKizHA2BNZ6IeYab7JFzvxMN5LZFhhKwE=
商贸零售行业周报：丸美发布会新定义胶原，可复美超透棒首发成绩亮眼,开源证券,2026-04-26 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HOMdg2q4xafXz13pJxyBRGOF00z2J+rYOiHHWHUiYkY=
2026数字人电商直播白皮书,艾瑞股份,2026-04-22 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oJHUkvoF+YqNhnlDxd5vJofTb8kMS5+IfcZtCoPaM+w=
商贸零售：26年3月社零数据如何？,中邮证券,2026-04-22 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=OM4JsKFQGnDmAB23hCDvZ0l/UZJOVXKltjIXBtnzAJM=
软件与互联网行业动态分析：3月网上商品零售额同比增2.5%，市场监管总局对电商平台“幽灵店铺”监管,国投证券(香港),2026-04-20 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii783bb0ofNlPCC8IV/VyhgOw=
大消费行业周报（4月第3周）：摩托车3月外销向好,世纪证券,2026-04-20 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lw61vATgV5jkMKNq7hii76xsWnu82VoVjshERg0a8a4=
批发和零售贸易行业研究：跨境出海信心回暖，建议关注高业绩弹性标的,国金证券,2026-04-19 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=QVk5BeptH2ssWz00IL1T68/DzvulG2MwjjIBxCxRDBw=
AI应用追寻系列报告（四）：AI电商，海外巨头是如何实践的？,华源证券,2026-04-16 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fMzmk+2oClhN0YqA7sAGfBHs59XrS9H8fKXdWjEbA9E=
寻找第二增长曲线：2026出海品牌平台迁移白皮书,尼尔森,2026-04-16 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uj5BSn7DM2DiQ2Rlnt9Of08=
2026年3月飞瓜抖音电商营销月报,飞瓜数据,2026-04-14 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EzU8XTqoRN+AnFT9tIpYV62U4UPmtknm2fe8YkEUOE0=
大消费行业周报（4月第2周）：新国标将利好移动电源龙头,世纪证券,2026-04-13 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v0kzNC4TN7Ltcy+BuQ4Qeeo=
批发和零售贸易行业研究：餐饮行业信心逐步恢复，静待后续逐季验证,国金证券,2026-04-13 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v1qPvgO+P1VakmGQcoef/OY=
「雾灯美国市场」年度研报：你的跨境电商「口袋分析师」-1对1服务&类目可定制,蔚云出海(广州)企业咨询,2026-04-10 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBs+eHycD9XtBCoQppotcE2c=
大消费行业周报（4月第1周）：春秋假叠加清明激活文旅需求,世纪证券,2026-04-07 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpW90MzQbKl8StYX/Ox4BkCE=
批发和零售贸易行业周报：清明假期客流增长，看好Q2出行链复苏延续,国金证券,2026-04-06 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DygvORPfFazWsg6P19KJO51mw=
大消费行业周报（3月第4周）：东南亚油荒促电摩出海,世纪证券,2026-03-30 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91vtC8qsg5uQK2dh0lI7B7zs=
「自动割草机美国市场」用户行为洞察报告：数据驱动的跨境电商品牌化转型市场指南,蔚云出海(广州)企业咨询,2026-03-24 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9PfifvSFfRf63Klg553Yx4IPY=
《2026美团闪购数码家电行业通案》：场景爆品！引力场,美团,2026-03-23 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPbN29vekix2JyMlqlGQhNUI=
大消费行业周报（3月第3周）：能源暴涨热泵迎良机,世纪证券,2026-03-23 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPQ9CWs199JxzK40DPaloZIk=
批发和零售贸易行业研究：社零增速环比回暖，服务及悦己消费动力强劲,国金证券,2026-03-22 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sCCCruEGNuZ6Q3m7hzViQruz4e4ouU9b0sMl0ge8NDw=
「千斤顶和稳定器美国市场」年度研报：你的跨境电商「口袋分析师」-1对1服务&类目可定制,蔚云出海(广州)企业咨询,2026-03-20 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP0rbHmUkXcmNfJDZ6UDDq/U=
2025年度生活服务商家趋势报告：生活火热，源于心动,抖音,2026-03-19 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk0NdpkSwLMRCNbbyYSrLubc=
大消费行业周报（3月第2周）：AWE聚焦具身智能与AI眼镜,世纪证券,2026-03-16 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmu9b2RPd8LXLT+xWE52I2Pg=
批发和零售贸易行业研究：数据逐步验证，持续看好高端消费复苏主线,国金证券,2026-03-15 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7HIURRqTbuK4ZnlEb5bC0ffv8F85R6o45GpPxsXFblQ=
大消费行业周报（3月第1周）：政府工作报告聚焦扩内需,世纪证券,2026-03-09 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSMzgl5lznf95Pa2uzZ3uWwIU=
基于代际数字反哺的老年电商消费现状及建议,江苏大学科技信息研究所,2026-03-09 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zplPou2FUNKcyDNXb0W00aKiVZXigb1FNBYHVmhJTlo=
批发和零售贸易行业研究：两会聚焦服务类消费提质，关注政策受益标的,国金证券,2026-03-08 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zplPou2FUNKcyDNXb0W00fLYGVkd1258MlZ78rt5/UY=
从节点狂欢到常态深耕：《电商大促新周期新打法洞察报告》,艺恩数据,2026-03-06 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ficfSTrCBOxUDSrXIddH1+3DOkM/lzle4yHbLzvBuRM=
2026年2月飞瓜抖音电商营销月报,飞瓜数据,2026-03-06 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RQ5zBQNbE+fVs8MTnXIk/w7IapqUymwMXU52+3pNqnw=
2025中国跨境电商物流行业研究-CIC灼识咨询,泰安尚道网络科技,2026-03-06 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RQ5zBQNbE+fVs8MTnXIk/7nye9uS+f1u8lcKR5PD91I=
TikTok电商白皮书,高帆破浪科技(浙江),2026-03-04 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fCzDwy6YSeX0ArxOM6bm8W+DMViBl0OJEi1FOuyIG2w=
大消费行业周报（2月第4周）：26年春节文旅市场向好,世纪证券,2026-03-02 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL2+Ogm5XwPO7iPfXZUX9PaQ=
批发和零售贸易行业周报：高端消费回暖趋势持续，关注黄金珠宝与免税,国金证券,2026-03-02 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL1VuY8irxeNzOC5yjGDsbV4=
2026印度尼西亚电子商务行业报告,Dlightek,2026-02-26 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TEd3mUG928C5xLh9mxyBS9CPpZG9gJNIujdAsWSPDdk=
商贸零售行业周报：马年春节消费稳健恢复，老铺黄金宣布2月底调价,开源证券,2026-02-24 00:00:00.000,互联网电商,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=7MkoqOEIgNg/XOqZyrzqNn38Be4Uvt3IIbdYIn5QVfg=
